0.7502110492510001 0.13712041659468122
0.663236983858 0.1285953319925612
0.558767564922 0.11196592470615961
0.47734114972799996 0.08122733644989653
0.436285061692 0.07309739633225835
0.43415922692599995 0.0882167077225686
0.450671842735 0.11011474904940542
0.462731101147 0.13001136129075114
0.45288889919699993 0.13039866359930163
0.431268363864 0.11545037854960698
0.419043726314 0.12228025217185154
0.39060592605899996 0.11708626699248299
0.34793627582000003 0.09217417416490999
0.301482178243 0.06777258950554568
0.256609377497 0.053096812143871214
0.21833474183600002 0.04710254199236681
0.195450565633 0.043840882007296106
0.19042353195700001 0.042855996704457285
0.197047259549 0.04426818807776636
0.20611194008900002 0.04564148152574214
0.21380380986099998 0.04672545379928993
0.21333614054 0.04595746171195568
0.203381639339 0.043998621056711776
0.18937738900999998 0.042020140622231014
0.176055420907 0.03926169965004226
0.164314953089 0.03511319699681642
0.15519625205 0.0321690589190711
0.147277766785 0.03032847166429557
0.139648398914 0.029444510459240802
0.13568575051999998 0.028447167911005298
0.13541607051300003 0.028709390625627787
0.136492239654 0.028749710336817662
0.137520045144 0.028548535808346483
0.136668070534 0.028289633841825805
0.132972699599 0.027982993639531866
0.12795002873100003 0.026779369515019795
0.12277814728200001 0.025696328803468657
0.118208156677 0.024453951623965513
0.1137623758 0.023764325384088278
0.110568383378 0.02295914027507126
