Cu_2.0Å "SHAP Value" Cu
0.01342071 -0.002970255122054368 1.0
0.02894872 -0.00348227524664253 1.0
1.16553206 0.013217376567190513 1.0
0.0726691 -0.004097030245466158 1.0
0.0648426 -0.005769301977707073 0.0
0.11789778 -0.004749930502148345 1.0
0.03365985 -0.004588727011578158 0.0
0.02902445 -0.005338309694780037 0.0
0.0101273 -0.006684909026371315 0.0
0.67566778 0.02006619967636652 1.0
0.05732355 -0.007413397999480367 0.0
0.05827951 -0.0029501379700377583 1.0
0.0066083 -0.004106220256071538 1.0
0.39882694 0.012176556033082306 1.0
0.01537134 -0.003984074792824686 1.0
0.00760727 -0.004901818813523278 0.0
0.00243992 -0.004097030245466158 1.0
0.07183715 -0.004749930502148345 1.0
0.00037431 -0.00719881515018642 0.0
0.1325091 -0.0032833469263277948 1.0
0.00755677 -0.004163333817850798 0.0
0.38723894 0.011937405352946372 1.0
0.00716161 -0.003815484202932566 1.0
0.57600985 0.014217744317138568 1.0
0.00516964 -0.005487755935173482 0.0
0.01310443 -0.005487755935173482 0.0
0.01733642 -0.004097030245466158 1.0
0.00664912 -0.006403362983837724 0.0
0.03876673 -0.005554719070205465 1.0
0.00265691 -0.003865745081566274 1.0
0.00208174 -0.004097030245466158 1.0
0.01731149 -0.006188780134543777 0.0
0.00851188 -0.004901818813523278 1.0
0.06093572 -0.005487755935173482 0.0
0.0265318 -0.003835601357277483 1.0
0.05406488 -0.00445482138893567 0.0
0.00222287 -0.005837543070083484 0.0
0.23084543 0.014314499123720452 1.0
0.00820741 -0.0050034462497569624 0.0
0.18781288 0.014043734741862863 1.0
0.03930318 -0.005003742605913431 0.0
0.00847821 -0.006403362983837724 0.0
0.05134908 -0.0038858622265979647 1.0
0.9573448 0.015809926462825388 1.0
0.07685912 -0.00348227524664253 1.0
0.10651059 -0.004097030245466158 1.0
0.34615595 0.012630622679134831 1.0
0.04438342 -0.005554719070205465 0.0
0.02017882 -0.005554719070205465 0.0
0.02144129 -0.004640389925334602 0.0
0.53429409 0.012176556033082306 1.0
0.35846947 0.014092071737395599 1.0
0.42281527 0.01235940469079651 1.0
0.09408929 -0.006478676064871252 0.0
0.07712945 -0.004088135494384915 1.0
0.24970123 0.015902074326295406 1.0
0.03095043 -0.006132107332814485 0.0
0.10251785 -0.0031704959995113315 1.0
0.00588358 -0.005769301977707073 0.0
0.07613683 -0.004204432822298258 1.0
0.0134427 -0.005122072317171842 0.0
0.16191345 0.015276186575647444 1.0
0.03050627 -0.005122072317171842 0.0
0.48282643 0.012941733270417899 1.0
0.01590215 -0.006037679417058826 0.0
0.02118554 -0.005122072317171842 0.0
0.00998798 -0.005704470460768789 0.0
0.01229858 -0.006283208043314516 0.0
0.09634109 -0.004088135494384915 1.0
0.00953776 -0.006037679417058826 0.0
0.0007901 -0.006550252371234819 0.0
0.0199842 -0.0048255192185752095 1.0
0.02371756 -0.005122072317171842 0.0
0.06809536 -0.004966841515852138 0.0
0.0006451 -0.005122072317171842 0.0
0.03376812 -0.005273173027671873 0.0
0.00379484 -0.004468384459614754 1.0
0.00088331 -0.005273173027671873 0.0
0.00910227 -0.006252262271009386 0.0
0.01178468 -0.006403362983837724 0.0
0.00192401 -0.006403362983837724 0.0
0.02805823 -0.006470326177077368 0.0
0.16280028 0.012176556033082306 1.0
0.04062738 -0.006684909026371315 0.0
0.04618228 -0.0032833469263277948 1.0
0.13473778 -0.004507421844173223 1.0
0.21899353 0.01303452790947631 1.0
0.53230756 0.012176556033082306 1.0
0.0532763 -0.003815484202932566 1.0
0.08196731 -0.004108252646401525 1.0
0.00774007 -0.003722750430461019 0.0
0.01006665 -0.004468384459614754 1.0
0.15804405 0.010941932109417393 1.0
0.03466891 -0.004088135494384915 0.0
0.05029639 -0.004670533649623394 0.0
0.13077878 -0.006470326177077368 0.0
0.00335672 -0.004640389925334602 0.0
0.00652158 -0.005487755935173482 0.0
0.0005216 -0.006233839294873178 0.0
0.01478479 -0.005564143158262595 0.0
0.51679252 0.013795744979288429 1.0
0.05489507 -0.003754926538094878 0.0
0.27440176 0.011079433476552367 1.0
1.15088553 0.01834329510340467 1.0
0.68559221 0.01347532367799431 1.0
0.00207078 -0.006470326177077368 0.0
0.07680855 -0.004979712619679048 1.0
0.00150027 -0.006188780134543777 0.0
0.01350012 -0.005683223908999935 0.0
0.30475302 0.01914306504651904 1.0
0.18433069 0.018742446667747572 0.0
0.27497767 0.012976062536472455 1.0
0.00472914 -0.005023859750945121 0.0
0.00835144 -0.0050034462497569624 0.0
0.00046043 -0.005273173027671873 0.0
0.04547705 -0.0055358798778615895 0.0
0.00619867 -0.006470326177077368 0.0
0.01876699 -0.0070477144327014685 0.0
0.02677861 -0.006684909026371315 0.0
0.00012808 -0.028478128360584377 1.0
0.00779927 -0.003775043690111488 0.0
0.00180333 -0.007201907833805307 0.0
0.33999552 0.018729030729737133 1.0
0.01348856 -0.007961988387396559 0.0
0.00206428 -0.004731091309804469 1.0
0.15885551 0.011937405352946372 1.0
0.05009665 -0.005537574014160782 0.0
0.05156089 -0.0034469513827934863 0.0
0.05383357 -0.004317283749114722 1.0
0.03526898 -0.006684909026371315 0.0
0.0282296 -0.004901818813523278 1.0
0.00949689 -0.006566032043192536 0.0
0.13311601 -0.0029501379700377583 1.0
0.0660687 -0.003754926538094878 0.0
0.00419016 -0.005769301977707073 0.0
0.00076071 -0.006188780134543777 0.0
0.56478066 0.015507372234715149 1.0
0.02631495 -0.0050034462497569624 0.0
0.06788724 -0.006252262271009386 0.0
0.64293093 0.008426095825852827 1.0
0.06906997 -0.005554719070205465 0.0
0.03942022 -0.005052123033674433 0.0
0.13077308 -0.004097030245466158 1.0
0.76862348 0.018112109495559706 1.0
0.53079504 0.014172008832683786 1.0
0.00180464 -0.0070477144327014685 0.0
0.10696704 -0.004330748065840453 1.0
0.04961069 -0.006399151660734788 1.0
0.32825909 0.014076258278219029 1.0
0.02114058 -0.006713172382442281 1.0
0.01536215 -0.005154546978883445 0.0
0.0828266 -0.005554719070205465 0.0
0.06978862 -0.004620272770989686 1.0
0.71483391 0.013795744979288429 1.0
0.02259419 -0.00516032210085541 0.0
0.00627396 -0.006403362983837724 0.0
0.08195835 -0.004985319583211094 1.0
0.01998024 -0.006070154027547688 0.0
0.11792649 -0.005232890849001705 1.0
0.24652807 0.015075716193532571 1.0
0.01881258 -0.004620272770989686 0.0
0.10239901 -0.0051070652611088 1.0
0.07072326 -0.0055358798778615895 0.0
0.00359331 -0.006346690221689642 0.0
0.13203408 -0.005273173027671873 1.0
0.01539389 -0.005554719070205465 0.0
0.01544866 -0.005122072317171842 0.0
0.58907365 0.015706210877979174 1.0
0.11762945 -0.00362991567584686 1.0
0.31400322 0.01417906406102702 1.0
0.00530645 -0.008424231557874008 0.0
0.1761062 0.014468730598455295 1.0
0.08184678 -0.008690477343043313 0.0
0.2855765 0.015706210877979174 1.0
0.02007921 -0.006470326177077368 0.0
0.05231851 -0.004097030245466158 1.0
0.1375196 -0.004097030245466158 1.0
0.13310056 -0.004507421844173223 0.0
0.02123892 -0.006283208043314516 0.0
0.00769522 -0.004939964071381837 0.0
0.02763281 -0.004341970464447513 0.0
0.29287075 0.014015117600793018 1.0
0.00340184 -0.004640389925334602 0.0
1.04635179 0.01070007456233725 1.0
0.00370927 -0.007694944042013958 0.0
0.17629058 0.010157778376014902 1.0
0.02368421 -0.005911853829165921 0.0
1.127591 0.01830108315567486 1.0
0.18020798 0.013795744979288429 1.0
0.01878679 -0.004921935967868194 0.0
0.00601255 -0.005897352114552632 0.0
0.16182019 0.010522104819538072 1.0
0.00021707 -0.030207418786594643 1.0
0.26721599 0.012937773102894425 1.0
0.03587372 -0.006470326177077368 0.0
0.01098017 -0.005619741772534326 0.0
0.04429215 -0.005012637352338061 1.0
0.00711443 -0.005554719070205465 0.0
0.01693196 -0.005911853829165921 0.0
0.00607459 -0.005724692143267021 0.0
0.32018092 0.015276186575647444 1.0
0.05439363 -0.004097030245466158 1.0
0.15356929 0.012945349930087105 1.0
0.08908139 -0.005122072317171842 1.0
0.03431607 -0.005336655206046998 0.0
0.0295558 -0.006403362983837724 0.0
0.0107428 -0.005336655206046998 0.0
0.04399155 -0.003815484202932566 1.0
0.26766279 0.016268589304527268 1.0
0.03910626 -0.006188780134543777 0.0
0.04200152 -0.005222788071259856 0.0
0.00345857 -0.006684909026371315 0.0
5.274e-05 -0.031012207354651763 1.0
0.00010656 -0.03144704389385879 0.0
0.0441344 -0.005555997027549893 0.0
0.17627106 0.016268589304527268 1.0
0.00023803 -0.02992587274406105 1.0
0.01807779 -0.004788863360881805 0.0
0.11566153 -0.0032833469263277948 1.0
0.0073562 -0.006564754085848108 0.0
0.08002019 -0.0032833469263277948 1.0
0.33360139 0.013217376567190513 1.0
0.0307362 -0.003815484202932566 1.0
0.02654867 -0.004620272770989686 0.0
0.00311126 -0.004921935967868194 0.0
0.01072978 -0.005656451050890609 0.0
0.21659846 0.012796287063974888 1.0
0.01700875 -0.005584260312607512 0.0
0.00595546 -0.0032833469263277948 1.0
0.07406796 -0.00509613812668249 1.0
0.04169453 -0.005122072317171842 0.0
0.00740084 -0.004088135494384915 0.0
0.00347504 -0.006403362983837724 0.0
0.00753217 -0.003948750928975642 0.0
0.00630113 -0.005554719070205465 0.0
0.0530919 -0.004853990591363981 1.0
0.02082259 -0.004921935967868194 0.0
0.06637332 -0.005122072317171842 0.0
0.03414122 -0.005919053314719349 0.0
1.10348257 0.013456527247326449 1.0
0.06770309 -0.004788863360881805 0.0
0.25418408 0.01179719711886719 1.0
0.19463348 0.01303452790947631 1.0
0.00385992 -0.004507421844173223 0.0
0.00323242 -0.006403362983837724 0.0
0.00695619 -0.005273173027671873 0.0
0.00290148 -0.005336655206046998 0.0
0.00476451 -0.003815484202932566 1.0
0.04793397 -0.003702633276116103 1.0
0.01956411 -0.005273173027671873 0.0
0.23711238 0.011937405352946372 1.0
0.21155116 0.016041112028760837 1.0
0.01334215 -0.006684909026371315 0.0
0.03081651 -0.005005436735227704 0.0
0.11898003 -0.0074803611927200106 0.0
0.78332082 0.07886033393675461 1.0
0.0031431 -0.006403362983837724 0.0
0.05031966 -0.005222788071259856 0.0
0.06029557 -0.0048255192185752095 1.0
0.13066276 -0.00594761299318634 0.0
0.00253355 -0.004097030245466158 1.0
0.09237913 -0.004640389925334602 1.0
0.00934633 -0.004588727011578158 0.0
0.15849519 0.015656435100827367 1.0
0.01524943 -0.006188780134543777 0.0
0.72870782 0.015507372234715149 1.0
0.00237326 -0.005441868143389001 0.0
0.0433636 -0.004468384459614754 1.0
0.03503479 -0.004620272770989686 1.0
0.02155576 -0.005487755935173482 0.0
0.50859919 0.01459047956392169 1.0
0.02661988 -0.0054686410550493746 1.0
0.00073252 -0.006684909026371315 0.0
0.00015442 -0.03096408360055648 0.0
0.11488229 -0.005273173027671873 1.0
0.14704243 -0.006283208043314516 1.0
0.07378309 -0.00348227524664253 1.0
0.01390006 -0.007465859478106723 0.0
0.00100695 -0.003815484202932566 1.0
0.2174491 0.014649400274502114 1.0
0.24662004 0.011699164507444949 1.0
0.00604901 -0.003815484202932566 1.0
0.0001146 -0.030316853940021246 0.0
0.07754241 -0.0050034462497569624 0.0
0.00930598 -0.006070154027547688 0.0
0.03531485 -0.005154546978883445 0.0
0.04097985 -0.004088135494384915 1.0
0.00747788 -0.004901818813523278 1.0
0.04553398 -0.005012637352338061 1.0
0.06013831 -0.0031704959995113315 1.0
0.03018604 -0.0029501379700377583 1.0
0.01006226 -0.00581742592039518 0.0
0.03341777 -0.005154546978883445 0.0
0.00376967 -0.003815484202932566 1.0
0.02647828 -0.006188780134543777 0.0
0.02126964 -0.004097030245466158 1.0
0.04951517 -0.004468384459614754 1.0
0.71598724 0.0185102479706984 1.0
0.01083465 -0.005554719070205465 0.0
0.03481655 -0.005487755935173482 0.0
0.0010154 -0.005336655206046998 0.0
0.10436459 -0.005720678351353854 1.0
0.02416599 -0.006550252371234819 0.0
0.00346364 -0.006403362983837724 0.0
0.01806241 -0.0050034462497569624 0.0
0.15553939 0.015969153260812163 0.0
0.013842 -0.005221510113915429 0.0
0.03174831 -0.005336655206046998 0.0
0.02288214 -0.00581742592039518 1.0
0.00171701 -0.005769301977707073 0.0
0.02964106 -0.006037679417058826 0.0
0.1502902 -0.003865745081566274 1.0
0.00150979 -0.005554719070205465 0.0
0.00565656 -0.00581742592039518 0.0
0.00011586 -0.03034932860173285 0.0
0.00878216 -0.006431626322446391 0.0
0.0019383 -0.006403362983837724 0.0
0.02918044 -0.0050092213903553786 1.0
0.04028737 -0.004307180969044566 0.0
0.01459273 -0.006037679417058826 0.0
0.02515051 -0.004640389925334602 0.0
0.00366408 -0.006065942704444751 0.0
0.0259494 -0.0032833469263277948 1.0
0.28343416 0.013795744979288429 1.0
0.05166192 -0.004097030245466158 1.0
0.03668539 -0.003815484202932566 1.0
0.0393929 -0.005683223908999935 0.0
0.01694465 -0.005487755935173482 0.0
0.0165629 -0.005741126325447112 1.0
0.0694653 -0.005221510113915429 0.0
0.14833976 -0.004097030245466158 1.0
0.48440263 0.013353148773312569 1.0
0.01107136 -0.004901818813523278 1.0
0.23943358 0.011937405352946372 1.0
0.00280533 -0.0059012878150679175 0.0
0.0696872 -0.005911853829165921 0.0
0.17663654 0.01303452790947631 1.0
0.00089161 -0.006033894766587764 0.0
0.00770681 -0.006470326177077368 0.0
0.18213717 0.01303452790947631 1.0
0.00325205 -0.006188780134543777 0.0
0.52914858 0.017889682109234854 1.0
0.01339087 -0.005554719070205465 1.0
0.29173198 0.017903262459440156 1.0
0.13711966 -0.006403362983837724 0.0
0.01047971 -0.006403362983837724 0.0
0.30294222 0.014314499123720452 1.0
0.55683334 0.01834329510340467 1.0
0.00815964 -0.003815484202932566 1.0
0.20193231 0.018325261713471264 0.0
0.01035811 -0.004690650794655085 0.0
0.00538328 -0.006037679417058826 0.0
0.16713791 0.013552277717972174 1.0
0.09070755 -0.005012637352338061 1.0
0.03173926 -0.005924828490242362 0.0
0.0635462 -0.004568609857233241 1.0
0.392546 0.01235940469079651 1.0
0.44492266 0.01417906406102702 1.0
0.00276144 -0.005924828490242362 0.0
0.02933029 -0.008690477343043313 0.0
0.01401549 -0.005273173027671873 0.0
0.04374205 -0.004994214334292337 1.0
0.01478546 -0.006188780134543777 0.0
0.0528572 -0.006132107332814485 0.0
0.06364632 -0.00719881515018642 0.0
0.00999049 -0.003815484202932566 1.0
0.0371475 -0.006037679417058826 0.0
0.04277865 -0.0041989540378563105 1.0
0.00838728 -0.005336655206046998 0.0
0.15802249 0.012662699092179536 0.0
0.72649654 0.017262005157535894 1.0
0.04273695 -0.00524838755838573 0.0
0.05958404 -0.005223804279230535 0.0
0.02612357 -0.0050092213903553786 0.0
0.07745213 -0.004227217313600704 1.0
0.5672446 0.015075716193532571 1.0
0.01951799 -0.006399151660734788 0.0
0.16005681 0.013795744979288429 1.0
0.00583992 -0.004097030245466158 1.0
0.00096075 -0.005273173027671873 0.0
0.04233359 -0.005487755935173482 0.0
0.09789965 -0.006514369089854881 0.0
0.12609765 -0.004163333817850798 0.0
0.01099707 -0.006037679417058826 0.0
0.05833464 -0.005919053314719349 0.0
0.68266657 0.011937405352946372 1.0
0.03642688 -0.0031704959995113315 1.0
0.23071243 0.012176556033082306 1.0
0.02590034 -0.006564754085848108 0.0
0.00271926 -0.005122072317171842 0.0
0.15059013 -0.005837543070083484 0.0
0.03987191 -0.006550252371234819 0.0
0.17873777 0.015642816211329773 0.0
0.01148749 -0.004293381941970438 1.0
0.01147716 -0.005724692143267021 0.0
0.27672137 0.017310319673269986 1.0
0.01037388 -0.006217043414944783 0.0
0.12418993 -0.004773856265237555 1.0
0.01454819 -0.004712668291758746 1.0
0.03383977 -0.00719881515018642 0.0
0.00141559 -0.006470326177077368 0.0
0.21204491 0.015507372234715149 1.0
0.1741182 0.015276186575647444 1.0
0.55036949 0.015459035275271163 1.0
0.23328893 0.014333295554388314 1.0
0.0303685 -0.0074803611927200106 0.0
0.10256525 -0.005834324621828273 0.0
0.1894594 0.014832248932216317 1.0
0.03123907 -0.006684909026371315 0.0
0.00031197 -0.007961988387396559 0.0
0.10520398 -0.006470326177077368 0.0
0.11012999 -0.006252262271009386 0.0
0.03918207 -0.005487755935173482 0.0
0.1529038 0.014809380059596151 0.0
0.51813437 0.015507372234715149 1.0
0.06334589 -0.005273173027671873 0.0
0.03741164 -0.004731091309804469 1.0
0.01825488 -0.006283208043314516 1.0
0.0139462 -0.005222788071259856 0.0
0.3498807 0.013860886042239144 1.0
0.07512662 -0.00428706381469965 1.0
0.00865714 -0.006037679417058826 0.0
0.69903371 0.016459402983309702 1.0
0.00321243 -0.006666486066533253 0.0
0.00437063 -0.00516032210085541 0.0
0.01191726 -0.005154546978883445 0.0
0.35930263 0.01587045077816583 1.0
0.00219232 -0.006564754085848108 0.0
0.03813359 -0.003984179318649694 1.0
0.01704554 -0.005436093021417037 0.0
0.02062249 -0.006283208043314516 0.0
0.85844087 0.011937405352946372 1.0
0.00236133 -0.007299751729005948 1.0
0.11234671 -0.004117147399811074 1.0
0.0798087 -0.0029501379700377583 1.0
0.01934699 -0.004939964071381837 0.0
0.00016609 -0.006403362983837724 0.0
0.0017025 -0.005484216964105144 0.0
0.00296359 -0.006132107332814485 1.0
0.01015216 -0.0048255192185752095 1.0
0.00031438 -0.005221510113915429 0.0
0.01475148 -0.005122072317171842 1.0
0.00401776 -0.004939964071381837 0.0
0.00482706 -0.005273173027671873 0.0
0.16758354 0.009060655819484963 1.0
0.01248945 -0.00581742592039518 0.0
0.04292799 -0.005273173027671873 0.0
0.36126251 0.012176556033082306 1.0
0.03526781 -0.005012637352338061 1.0
0.01199668 -0.005554719070205465 0.0
0.09498906 -0.005273173027671873 0.0
0.24671633 0.011079433476552367 1.0
0.11668158 -0.004088135494384915 1.0
0.00180383 -0.004640389925334602 0.0
0.20561629 0.014314499123720452 1.0
0.01333875 -0.004088135494384915 1.0
0.00288241 -0.005122072317171842 0.0
0.0949528 -0.0032833469263277948 1.0
0.13107431 -0.005122072317171842 1.0
0.00707785 -0.005650424940977245 0.0
0.11251218 -0.0055358798778615895 0.0
0.02538479 -0.005554719070205465 0.0
0.62240305 0.013371608044253662 1.0
0.0001222 -0.029393735472112895 1.0
0.00203244 -0.006065942704444751 0.0
0.00813216 -0.006403362983837724 0.0
0.33286062 0.014314499123720452 1.0
0.07697574 -0.003702633276116103 1.0
0.15628428 0.013569007909391076 1.0
0.05719339 -0.006470326177077368 0.0
0.08194715 -0.005012637352338061 1.0
0.04647749 -0.0032833469263277948 1.0
0.01094351 -0.004317283749114722 1.0
0.10611045 -0.004293381941970438 1.0
0.00503225 -0.007392950025387108 0.0
0.17695758 0.01522079442976974 1.0
0.04014534 -0.006403362983837724 0.0
0.26563067 0.012176556033082306 1.0
0.01000836 -0.004921935967868194 0.0
0.03969963 -0.006684909026371315 0.0
0.02341098 -0.003948750928975642 0.0
0.42995007 0.014314499123720452 1.0
0.04384698 -0.005769301977707073 0.0
0.20807405 0.01303452790947631 1.0
0.00143079 -0.006188780134543777 0.0
0.00139679 -0.005769301977707073 0.0
0.29060805 0.01754856051877141 1.0
0.00233572 -0.006684909026371315 0.0
0.63419433 0.011079433476552367 1.0
0.00325853 -0.005273173027671873 0.0
0.00135191 -0.006684909026371315 0.0
0.00708531 -0.005223804279230535 0.0
0.01938226 -0.005336655206046998 0.0
0.04441874 -0.005122072317171842 0.0
0.03493094 -0.004307180969044566 0.0
0.17615055 0.01642282077926211 1.0
0.0148109 -0.005023859750945121 0.0
0.02811634 -0.00435553353279829 1.0
0.08839642 -0.0029501379700377583 1.0
0.81235199 0.013860886042239144 1.0
0.01164604 -0.007080189003609121 0.0
0.0232297 -0.005769301977707073 0.0
0.26461045 0.012315822353120892 1.0
0.07850337 -0.005769389566266909 1.0
0.20385097 0.01910451217321679 1.0
0.02439049 -0.0032833469263277948 1.0
0.00425426 -0.0059012878150679175 0.0
0.00215207 -0.005232890849001705 1.0
0.06963095 -0.005555997027549893 0.0
0.02450181 -0.005122072317171842 0.0
0.15970224 0.01830108315567486 0.0
0.13923951 -0.004731091309804469 1.0
0.13673589 -0.0051070652611088 1.0
0.0379588 -0.008211942849447951 0.0
0.03610803 -0.004097030245466158 1.0
0.00074896 -0.006684909026371315 0.0
0.07249736 -0.004939964071381837 0.0
0.06514052 -0.003975284567568451 0.0
0.20862019 0.013092004577629268 1.0
0.01161598 -0.006188780134543777 0.0
0.00037062 -0.005554719070205465 1.0
0.61455 0.014217744317138568 1.0
0.00402029 -0.004162052947795019 1.0
0.07577204 -0.004307180969044566 0.0
0.15444816 0.009664852765854447 1.0
1.15793759 0.017063323889160528 1.0
0.04901024 -0.005003742605913431 1.0
0.00279439 -0.005273173027671873 0.0
0.00485284 -0.004307180969044566 0.0
0.01782221 -0.00456042626989074 1.0
0.00153607 -0.004864358028862625 0.0
0.33795514 0.012937773102894425 1.0
0.10538656 -0.006403362983837724 0.0
0.00033467 -0.005273173027671873 0.0
0.02682768 -0.005273173027671873 0.0
0.66428573 0.014217744317138568 1.0
0.02676477 -0.005003742605913431 0.0
0.00183041 -0.003975284567568451 0.0
0.03754125 -0.004759354590205476 1.0
0.1915752 0.01663166784797795 0.0
0.02446979 -0.004097030245466158 1.0
0.02391771 -0.007961988387396559 0.0
0.02735849 -0.005273173027671873 0.0
0.0367887 -0.006132107332814485 0.0
0.1998273 0.016556157789891585 1.0
0.01905674 -0.005122072317171842 0.0
0.02273572 -0.007694944042013958 0.0
0.33430543 0.01303452790947631 1.0
0.0128523 -0.006684909026371315 0.0
0.00157181 -0.004180531015153974 1.0
0.56120154 0.015507372234715149 1.0
0.01974088 -0.005554719070205465 0.0
0.0148311 -0.004788967886706814 0.0
0.00023466 -0.005273173027671873 0.0
0.00054706 -0.0050034462497569624 0.0
0.00042539 -0.006684909026371315 0.0
0.01249339 -0.006403362983837724 0.0
0.05367185 -0.1096317508991342 0.0
0.16753102 0.014217744317138568 1.0
0.24470966 0.016268589304527268 1.0
0.88041735 0.015642816211329773 1.0
0.23045441 0.013610758722061292 0.0
0.11700148 -0.005554719070205465 1.0
0.14018774 -0.005554719070205465 1.0
0.05267515 -0.006252262271009386 0.0
0.00342512 -0.006783970191609114 1.0
1.19827233 0.017073907640296968 1.0
0.0296006 -0.003754926538094878 1.0
0.06937506 -0.00524838755838573 1.0
0.30388085 0.011079433476552367 1.0
0.04591102 -0.003702633276116103 1.0
0.20513347 0.01303452790947631 1.0
1.06734638 0.01587045077816583 1.0
0.00295681 -0.006470326177077368 0.0
0.45417149 0.014649400274502114 1.0
0.06806515 -0.005222788071259856 0.0
0.09710542 -0.003754926538094878 1.0
0.03976276 -0.005122072317171842 0.0
0.00073099 -0.004640389925334602 0.0
0.00363415 -0.004620272770989686 1.0
0.01860513 -0.006831798431230709 0.0
0.04190361 -0.006070154027547688 0.0
0.91682311 0.015276186575647444 1.0
0.01914745 -0.006684909026371315 0.0
0.01102545 -0.005555997027549893 0.0
0.4905695 0.01417906406102702 1.0
0.10405045 -0.004468384459614754 1.0
0.02038497 -0.005487755935173482 0.0
0.10008128 -0.004620272770989686 1.0
0.00613525 -0.0029501379700377583 1.0
0.02517047 -0.005122072317171842 0.0
0.27071773 0.011937405352946372 1.0
0.00264562 -0.0050034462497569624 0.0
0.02305107 -0.006037679417058826 0.0
0.02630407 -0.00805641635437496 0.0
0.14484683 -0.0032833469263277948 1.0
0.21578669 0.01235940469079651 1.0
