Zr_2.4Å "SHAP Value" Cu
0.00080816 0.0 0.0
0.03413578 0.0 0.0
0.72608594 0.0 1.0
0.15287599 0.0 0.0
0.05990408 0.0 0.0
0.0132992 0.0 0.0
0.00081983 0.0 0.0
0.001936 0.0 0.0
0.71153961 0.0 1.0
0.00764701 0.0 0.0
0.0039227 0.0 0.0
0.62292327 0.0 1.0
1.44304976 0.0 1.0
1.7988264 0.0 1.0
0.71517355 0.0 0.0
0.02160257 0.0 0.0
1.90070059 0.0 1.0
0.10889662 0.0 0.0
0.00920114 0.0 0.0
0.00131227 0.0 0.0
0.94858171 0.0 1.0
0.01045188 0.0 0.0
2.06492131 0.0 1.0
0.00253515 0.0 0.0
0.95536375 0.0 1.0
0.00658561 0.0 0.0
0.00608762 0.0 0.0
0.66317504 0.0 1.0
0.02917854 0.0 0.0
1.30595833 0.0 1.0
0.00812248 0.0 0.0
0.7709683 0.0 1.0
0.01617144 0.0 0.0
0.80572496 0.0 1.0
0.11385424 0.0 0.0
2.39413323 0.0 1.0
0.04102595 0.0 0.0
0.12233986 0.0 0.0
0.09360383 0.0 0.0
0.01046914 0.0 0.0
1.47162658 0.0 1.0
2.12045049 0.0 1.0
1.51560108 0.0 1.0
0.01719871 0.0 0.0
0.00012043 0.0 0.0
0.65653419 0.0 1.0
0.00162267 0.0 0.0
0.4371425 0.0 1.0
0.0452307 0.0 0.0
0.15767542 0.0 0.0
0.03953823 0.0 0.0
0.153412 0.0 0.0
0.00025019 0.0 0.0
0.00443696 0.0 0.0
0.02686669 0.0 0.0
0.00017903 0.0 0.0
0.0058789 0.0 0.0
0.00339404 0.0 0.0
0.10281561 0.0 0.0
0.00735134 0.0 0.0
0.04806451 0.0 0.0
1.53764176 0.0 1.0
0.01730433 0.0 0.0
2.0376425 0.0 1.0
0.22148942 0.0 0.0
0.62151546 0.0 1.0
1.25776553 0.0 1.0
0.56755561 0.0 1.0
0.01464248 0.0 0.0
0.9569823 0.0 1.0
0.01530749 0.0 0.0
0.77075452 0.0 1.0
1.38104377 0.0 1.0
1.06311953 0.0 1.0
0.69153775 0.0 1.0
1.58821802 0.0 1.0
0.45118925 0.0 1.0
0.05501165 0.0 0.0
1.09264524 0.0 1.0
0.40283308 0.0 1.0
2.20995437 0.0 1.0
0.9538508 0.0 1.0
0.0329489 0.0 0.0
0.08161669 0.0 0.0
0.00776725 0.0 0.0
0.00297364 0.0 0.0
0.0874601 0.0 0.0
0.02242535 0.0 0.0
0.05882692 0.0 0.0
0.94528039 0.0 1.0
0.00047024 0.0 0.0
0.00292842 0.0 0.0
0.39756918 0.0 0.0
0.87652916 0.0 1.0
1.52600398 0.0 1.0
0.81540491 0.0 1.0
0.47231638 0.0 1.0
0.02885899 0.0 0.0
1.33958677 0.0 1.0
0.00241979 0.0 0.0
0.00263671 0.0 0.0
1.26063179 0.0 1.0
0.0256809 0.0 0.0
0.30656956 0.0 1.0
2.08134368 0.0 1.0
1.81609966 0.0 1.0
0.46764495 0.0 1.0
0.31262963 0.0 1.0
0.8468449 0.0 1.0
0.58532461 0.0 1.0
0.01140757 0.0 0.0
0.02623572 0.0 0.0
1.66030966 0.0 1.0
0.00037439 0.0 0.0
2.10332357 0.0 1.0
0.05364219 0.0 0.0
0.01592406 0.0 0.0
0.03045664 0.0 0.0
0.74638531 0.0 1.0
1.07368329 0.0 1.0
0.01330852 0.0 0.0
1.41621162 0.0 1.0
0.0303538 0.0 0.0
1.68654604 0.0 1.0
0.39305238 0.0 1.0
1.24283728 0.0 1.0
1.59181098 0.0 1.0
0.00712454 0.0 0.0
0.01944933 0.0 0.0
1.43339979 0.0 1.0
0.0249095 0.0 0.0
0.00713017 0.0 0.0
0.26789157 0.0 0.0
0.17678794 0.0 0.0
0.07223611 0.0 0.0
1.03223661 0.0 1.0
0.0410946 0.0 0.0
1.5413952 0.0 1.0
0.00247059 0.0 0.0
0.50136759 0.0 1.0
0.00108062 0.0 0.0
0.34715836 0.0 1.0
0.9507566 0.0 1.0
0.01965018 0.0 0.0
1.43530638 0.0 1.0
0.03682295 0.0 0.0
1.37889464 0.0 1.0
1.33576377 0.0 1.0
0.11211436 0.0 0.0
0.21545298 0.0 1.0
0.01766302 0.0 0.0
0.02900111 0.0 0.0
0.01202147 0.0 0.0
0.0036338 0.0 0.0
0.05841039 0.0 0.0
1.39384027 0.0 1.0
0.01189848 0.0 0.0
1.07034644 0.0 1.0
0.01359683 0.0 0.0
0.12711274 0.0 0.0
0.39759247 0.0 1.0
1.45347672 0.0 1.0
0.00946665 0.0 0.0
0.09539366 0.0 0.0
2.58981039 0.0 1.0
1.42010586 0.0 1.0
0.19498719 0.0 0.0
0.32646398 0.0 0.0
2.03491428 0.0 1.0
0.02023686 0.0 0.0
2.14244299 0.0 1.0
0.08747972 0.0 0.0
1.73501274 0.0 1.0
1.80054348 0.0 1.0
1.96315798 0.0 1.0
0.07290585 0.0 0.0
0.02395298 0.0 0.0
1.16415784 0.0 1.0
1.05534679 0.0 1.0
1.21595579 0.0 1.0
0.00432272 0.0 0.0
0.6367109 0.0 1.0
0.00106145 0.0 0.0
2.01790695 0.0 1.0
0.03150563 0.0 0.0
0.50276551 0.0 1.0
0.01280225 0.0 0.0
0.02804159 0.0 0.0
0.00177165 0.0 0.0
0.01874191 0.0 0.0
1.33274538 0.0 1.0
1.53704225 0.0 1.0
0.01841963 0.0 0.0
0.21001461 0.0 0.0
1.78764527 0.0 1.0
0.00122248 0.0 0.0
0.03121323 0.0 0.0
0.60324272 0.0 1.0
0.81724025 0.0 1.0
0.05187252 0.0 0.0
1.00141438 0.0 1.0
0.06046454 0.0 0.0
1.7805728 0.0 1.0
0.88497246 0.0 1.0
0.12513429 0.0 0.0
0.01216322 0.0 0.0
0.06350232 0.0 0.0
0.00382597 0.0 0.0
0.13651764 0.0 0.0
1.89296214 0.0 1.0
0.0066771 0.0 0.0
0.02218266 0.0 0.0
1.40648083 0.0 1.0
0.0053394 0.0 0.0
0.86731605 0.0 1.0
2.17381192 0.0 1.0
0.15806553 0.0 0.0
0.98809129 0.0 1.0
0.00234092 0.0 0.0
0.69265724 0.0 1.0
0.86227022 0.0 1.0
1.90858753 0.0 1.0
0.13650471 0.0 0.0
0.07848824 0.0 0.0
0.01370035 0.0 0.0
0.81207696 0.0 1.0
0.78480977 0.0 1.0
1.28500576 0.0 1.0
0.8480576 0.0 1.0
0.00029276 0.0 0.0
0.82562952 0.0 1.0
0.01703238 0.0 0.0
1.75377028 0.0 1.0
0.01883628 0.0 0.0
2.18555916 0.0 1.0
0.00106406 0.0 0.0
1.08292126 0.0 1.0
0.00525928 0.0 0.0
0.64652951 0.0 0.0
1.31376137 0.0 1.0
1.38964394 0.0 1.0
0.03730034 0.0 0.0
0.68446754 0.0 1.0
0.02200521 0.0 0.0
0.00294889 0.0 0.0
1.62408451 0.0 1.0
0.00132193 0.0 0.0
0.2192328 0.0 0.0
0.00598493 0.0 0.0
2.04748553 0.0 1.0
0.02623215 0.0 0.0
1.33816233 0.0 1.0
0.08964384 0.0 1.0
0.90979092 0.0 1.0
0.03534656 0.0 0.0
0.03106913 0.0 0.0
0.00375533 0.0 0.0
0.7310731 0.0 1.0
0.03020338 0.0 0.0
0.19729762 0.0 0.0
0.00598436 0.0 0.0
0.73978186 0.0 1.0
1.54068499 0.0 1.0
0.09314827 0.0 0.0
0.02240105 0.0 0.0
0.00716522 0.0 0.0
0.01970062 0.0 0.0
0.00851187 0.0 0.0
1.78004138 0.0 1.0
1.49210908 0.0 1.0
0.0589366 0.0 0.0
0.77516044 0.0 1.0
0.00934466 0.0 0.0
1.03256828 0.0 1.0
0.00325341 0.0 0.0
0.83674871 0.0 1.0
0.00131736 0.0 0.0
0.5273016 0.0 1.0
0.11740928 0.0 0.0
0.00056203 0.0 0.0
0.07780401 0.0 0.0
1.04922729 0.0 1.0
0.32588828 0.0 0.0
0.66492432 0.0 1.0
0.00035474 0.0 0.0
0.17469248 0.0 0.0
1.75777401 0.0 1.0
1.07030097 0.0 1.0
1.40823382 0.0 1.0
0.03053286 0.0 0.0
0.00091443 0.0 0.0
0.13776003 0.0 0.0
1.06549577 0.0 1.0
1.53458355 0.0 1.0
0.02096915 0.0 0.0
0.72909421 0.0 1.0
1.11533318 0.0 1.0
0.76879025 0.0 1.0
1.03196348 0.0 1.0
0.00039072 0.0 0.0
0.83259397 0.0 1.0
0.728965 0.0 1.0
0.25282403 0.0 1.0
1.48189546 0.0 1.0
2.45507364 0.0 1.0
1.34784286 0.0 1.0
0.01099958 0.0 0.0
0.05908075 0.0 0.0
0.01043878 0.0 0.0
0.05792842 0.0 0.0
1.27847547 0.0 1.0
0.82241371 0.0 1.0
1.3762321 0.0 1.0
0.73234984 0.0 1.0
0.47038798 0.0 1.0
0.01619321 0.0 0.0
0.7085547 0.0 1.0
0.00466449 0.0 0.0
0.00948219 0.0 0.0
0.03550041 0.0 0.0
0.00480105 0.0 0.0
0.12308319 0.0 0.0
0.03708631 0.0 0.0
0.01877994 0.0 0.0
1.00296761 0.0 1.0
1.22877324 0.0 1.0
0.04359349 0.0 0.0
0.63263662 0.0 1.0
0.25473662 0.0 1.0
0.01590468 0.0 0.0
0.01567294 0.0 0.0
0.00123181 0.0 0.0
0.33618794 0.0 0.0
0.00642962 0.0 0.0
0.75005471 0.0 1.0
0.59033917 0.0 1.0
0.00704447 0.0 0.0
0.00180422 0.0 0.0
0.00320447 0.0 0.0
0.02155441 0.0 0.0
0.01234929 0.0 0.0
2.05016522 0.0 1.0
0.01123444 0.0 0.0
0.01690092 0.0 0.0
1.46627266 0.0 1.0
0.1605613 0.0 0.0
0.06660505 0.0 0.0
0.02302204 0.0 0.0
1.46756707 0.0 1.0
2.01059773 0.0 1.0
2.9567558 0.0 1.0
0.31260021 0.0 0.0
1.65739223 0.0 1.0
0.00111782 0.0 0.0
0.00851806 0.0 0.0
0.01616836 0.0 0.0
0.00427708 0.0 0.0
0.76193817 0.0 1.0
0.23602164 0.0 1.0
1.1123701 0.0 1.0
2.47537952 0.0 1.0
1.41845068 0.0 1.0
1.99734533 0.0 1.0
0.0097666 0.0 0.0
0.43320862 0.0 1.0
0.85158995 0.0 1.0
0.05046666 0.0 0.0
1.37481508 0.0 1.0
1.92282672 0.0 1.0
1.08309597 0.0 1.0
1.14035272 0.0 1.0
1.09612088 0.0 1.0
1.25444529 0.0 1.0
0.014013 0.0 0.0
2.15766863 0.0 1.0
0.00211039 0.0 0.0
0.00947981 0.0 0.0
1.74224589 0.0 1.0
0.25503779 0.0 1.0
0.02021975 0.0 0.0
1.4220202 0.0 1.0
1.77681506 0.0 1.0
0.8945422 0.0 1.0
0.13628496 0.0 0.0
0.02087973 0.0 0.0
0.04460934 0.0 0.0
0.23285276 0.0 0.0
0.82289362 0.0 1.0
0.00015599 0.0 0.0
1.15594746 0.0 1.0
1.73172179 0.0 1.0
0.01287537 0.0 0.0
1.34095447 0.0 1.0
0.08666616 0.0 0.0
0.01439915 0.0 0.0
0.01404732 0.0 0.0
0.0025872 0.0 0.0
0.34055838 0.0 1.0
0.00879176 0.0 0.0
0.0007458 0.0 0.0
2.22457355 0.0 1.0
2.37432392 0.0 1.0
0.0007712 0.0 0.0
0.02410152 0.0 0.0
0.04521261 0.0 0.0
0.05809743 0.0 0.0
1.34478438 0.0 1.0
0.33527311 0.0 1.0
0.05735064 0.0 0.0
0.05185921 0.0 0.0
0.01296099 0.0 0.0
1.81461416 0.0 1.0
1.49100527 0.0 1.0
0.00015504 0.0 0.0
0.01508434 0.0 0.0
0.81810631 0.0 1.0
0.00288622 0.0 0.0
1.09667411 0.0 1.0
0.206929 0.0 0.0
0.00608845 0.0 0.0
0.11640344 0.0 0.0
1.62996471 0.0 1.0
1.50351794 0.0 1.0
1.67520987 0.0 1.0
0.36720643 0.0 1.0
0.51699598 0.0 1.0
1.45903583 0.0 1.0
1.42919712 0.0 1.0
0.0073435 0.0 0.0
0.02229186 0.0 0.0
0.11234105 0.0 1.0
1.1513826 0.0 1.0
1.36312004 0.0 1.0
1.05778003 0.0 1.0
0.05372263 0.0 0.0
1.40848636 0.0 1.0
0.00151777 0.0 0.0
0.19238846 0.0 1.0
0.01991871 0.0 0.0
0.91009373 0.0 1.0
1.61268652 0.0 1.0
0.73971396 0.0 1.0
0.88703863 0.0 1.0
0.09142481 0.0 0.0
1.18148439 0.0 1.0
0.03725994 0.0 0.0
0.83505322 0.0 1.0
1.73251207 0.0 1.0
0.11366343 0.0 0.0
1.32678468 0.0 1.0
0.0181783 0.0 0.0
0.46375957 0.0 1.0
0.00247053 0.0 0.0
1.34061499 0.0 1.0
0.08415896 0.0 0.0
0.06004207 0.0 0.0
1.19266421 0.0 1.0
0.00933383 0.0 0.0
0.01780251 0.0 0.0
1.7672516 0.0 1.0
0.92443026 0.0 1.0
0.00240815 0.0 0.0
0.02834439 0.0 0.0
0.9647022 0.0 1.0
0.92945829 0.0 1.0
0.06972895 0.0 0.0
1.77265766 0.0 1.0
1.15549269 0.0 1.0
1.79272206 0.0 1.0
2.54755996 0.0 1.0
0.96733718 0.0 1.0
0.03292727 0.0 0.0
0.80319902 0.0 1.0
1.69211746 0.0 1.0
0.17250599 0.0 1.0
1.57255774 0.0 1.0
0.00359288 0.0 0.0
1.94039528 0.0 1.0
0.0012009 0.0 0.0
0.03339165 0.0 0.0
2.12178156 0.0 1.0
0.13228747 0.0 1.0
0.03416406 0.0 0.0
2.1998777 0.0 1.0
0.18847762 0.0 1.0
0.69001281 0.0 1.0
1.24984155 0.0 1.0
0.04116287 0.0 0.0
0.00380418 0.0 0.0
0.02971239 0.0 0.0
1.00602258 0.0 1.0
2.1895384 0.0 1.0
0.00077857 0.0 0.0
1.8557784 0.0 1.0
0.06784837 0.0 0.0
2.13968719 0.0 1.0
0.23922618 0.0 1.0
0.00164402 0.0 0.0
0.14397768 0.0 0.0
0.50811189 0.0 1.0
0.01663065 0.0 0.0
2.50520385 0.0 1.0
0.97219046 0.0 1.0
0.02228809 0.0 0.0
0.02173726 0.0 0.0
1.67301482 0.0 1.0
0.00226629 0.0 0.0
0.20334269 0.0 0.0
0.23610762 0.0 0.0
0.77138146 0.0 1.0
0.0029582 0.0 0.0
0.84436753 0.0 1.0
2.72841924 0.0 1.0
0.07765242 0.0 0.0
0.74250954 0.0 1.0
1.08159999 0.0 1.0
0.08165396 0.0 0.0
1.79118069 0.0 1.0
1.32858259 0.0 1.0
0.38062533 0.0 1.0
1.50617751 0.0 1.0
0.21026791 0.0 0.0
0.98811364 0.0 1.0
1.4712431 0.0 1.0
0.06266315 0.0 0.0
0.04420329 0.0 0.0
1.19592323 0.0 1.0
1.75316424 0.0 1.0
1.33522577 0.0 1.0
0.76022605 0.0 1.0
0.02262453 0.0 0.0
1.68932019 0.0 1.0
0.13850656 0.0 0.0
0.06709367 0.0 0.0
2.08700892 0.0 1.0
0.05623586 0.0 0.0
0.02428928 0.0 0.0
0.03308119 0.0 0.0
0.11009955 0.0 0.0
0.00191583 0.0 0.0
0.01730987 0.0 0.0
0.00973623 0.0 0.0
0.01060322 0.0 0.0
0.96512375 0.0 1.0
0.6968941 0.0 1.0
0.09225336 0.0 0.0
0.0248413 0.0 0.0
0.95428474 0.0 1.0
0.01128786 0.0 0.0
0.40662477 0.0 0.0
1.54584593 0.0 1.0
0.86177115 0.0 1.0
0.01020612 0.0 0.0
0.00456263 0.0 0.0
1.45223347 0.0 1.0
0.02780618 0.0 0.0
1.41611836 0.0 1.0
0.01411324 0.0 0.0
0.00120999 0.0 0.0
2.12712841 0.0 1.0
0.00599669 0.0 0.0
0.00168655 0.0 0.0
0.06659614 0.0 0.0
1.08475918 0.0 1.0
0.22614822 0.0 0.0
0.02868937 0.0 0.0
1.89817161 0.0 1.0
0.14828863 0.0 0.0
0.75989424 0.0 1.0
1.0778112 0.0 1.0
1.21218599 0.0 1.0
0.29540857 0.0 1.0
1.22811545 0.0 1.0
0.03105212 0.0 0.0
0.93647457 0.0 1.0
0.99697821 0.0 1.0
0.53390191 0.0 1.0
0.5381935 0.0 1.0
0.0686271 0.0 0.0
0.58845219 0.0 1.0
0.02512023 0.0 0.0
0.12674521 0.0 0.0
0.03189781 0.0 0.0
1.1652559 0.0 1.0
1.295118 0.0 1.0
0.0080533 0.0 0.0
1.02502237 0.0 1.0
0.11316277 0.0 0.0
0.11956178 0.0 0.0
0.01142536 0.0 0.0
1.48509646 0.0 1.0
2.60104238 0.0 1.0
1.71861725 0.0 1.0
0.63847977 0.0 1.0
0.03509122 0.0 0.0
0.02120518 0.0 0.0
0.46379226 0.0 1.0
0.02565894 0.0 0.0
0.03775563 0.0 0.0
0.09809718 0.0 0.0
1.09249165 0.0 1.0
1.59650214 0.0 1.0
0.09913217 0.0 0.0
0.01034481 0.0 0.0
0.00197071 0.0 0.0
0.00256747 0.0 0.0
0.02166488 0.0 0.0
5.28e-05 0.0 0.0
1.93312196 0.0 1.0
0.83193492 0.0 0.0
1.32382287 0.0 1.0
0.00179698 0.0 0.0
1.21359114 0.0 1.0
1.83042892 0.0 1.0
0.94372175 0.0 1.0
0.53170358 0.0 1.0
0.01972557 0.0 0.0
0.13600467 0.0 0.0
1.32113316 0.0 1.0
0.0096423 0.0 0.0
0.83409626 0.0 1.0
2.31125125 0.0 1.0
0.01989538 0.0 0.0
0.00411057 0.0 0.0
0.02092115 0.0 0.0
0.00213777 0.0 0.0
1.34321515 0.0 1.0
0.41489028 0.0 0.0
0.00124643 0.0 0.0
0.31387422 0.0 1.0
0.62999296 0.0 0.0
0.04492988 0.0 0.0
0.67985687 0.0 1.0
0.71640684 0.0 1.0
0.05770138 0.0 0.0
0.01096539 0.0 0.0
0.01551459 0.0 0.0
2.73195292 0.0 1.0
0.0257177 0.0 0.0
1.73081771 0.0 1.0
1.78909857 0.0 1.0
0.00338161 0.0 0.0
1.6259032 0.0 1.0
0.09872357 0.0 0.0
0.0069472 0.0 0.0
1.60593337 0.0 1.0
0.00814232 0.0 0.0
1.61433099 0.0 1.0
1.35585168 0.0 1.0
1.45931269 0.0 1.0
0.04265041 0.0 0.0
0.01630538 0.0 0.0
2.0897629 0.0 1.0
1.09093167 0.0 1.0
0.00035818 0.0 0.0
0.00747197 0.0 0.0
0.00262561 0.0 0.0
0.04097761 0.0 0.0
0.72608017 0.0 1.0
0.0385459 0.0 0.0
1.01824579 0.0 1.0
1.83009799 0.0 1.0
0.49003669 0.0 1.0
0.0208164 0.0 0.0
1.75699321 0.0 1.0
0.94966689 0.0 1.0
1.38006437 0.0 1.0
0.28130266 0.0 1.0
0.06281844 0.0 0.0
1.2176505 0.0 1.0
1.5897679 0.0 1.0
0.00081182 0.0 0.0
0.47266797 0.0 1.0
0.8666432 0.0 1.0
0.00873326 0.0 0.0
1.18795378 0.0 1.0
0.01734296 0.0 0.0
1.64375319 0.0 1.0
1.23603045 0.0 1.0
1.12128932 0.0 1.0
0.00780353 0.0 0.0
0.09680314 0.0 0.0
0.01277016 0.0 0.0
0.00979016 0.0 0.0
0.42822846 0.0 1.0
0.02910021 0.0 0.0
1.75425723 0.0 1.0
0.03779368 0.0 0.0
1.48963013 0.0 1.0
2.15238997 0.0 1.0
0.03421122 0.0 0.0
0.00374956 0.0 0.0
0.01861786 0.0 0.0
2.06946969 0.0 1.0
0.02815088 0.0 0.0
0.00203421 0.0 0.0
0.00027265 0.0 0.0
0.02129711 0.0 0.0
0.00616411 0.0 0.0
1.97841928 0.0 1.0
2.0339841 0.0 1.0
1.59043923 0.0 1.0
0.5400047 0.0 1.0
0.00332696 0.0 0.0
0.00463523 0.0 0.0
1.02420328 0.0 1.0
1.03285279 0.0 1.0
0.00076343 0.0 0.0
1.20155695 0.0 1.0
1.30597063 0.0 1.0
0.00458701 0.0 0.0
1.16416827 0.0 1.0
0.00629983 0.0 0.0
1.39521748 0.0 1.0
1.59502778 0.0 1.0
2.40314375 0.0 1.0
0.92994529 0.0 1.0
0.39521716 0.0 1.0
0.10736554 0.0 0.0
1.55469357 0.0 1.0
0.03143297 0.0 0.0
0.00733929 0.0 0.0
0.20084243 0.0 0.0
