Zr_2.6Å "SHAP Value" Cu
0.14777799 -0.0068698593089357015 0.0
1.91013355 0.005336633259430528 1.0
2.93463459 0.004345000199973584 1.0
0.14017593 -0.005552457191515714 0.0
0.00175839 -0.0032792674849042667 0.0
0.4215451 -0.004676624049898237 0.0
0.55767815 -0.0062002703035250305 0.0
0.92695991 0.0030574624380096792 0.0
0.25004029 -0.006839994513429701 0.0
2.28313803 0.004345000199973584 1.0
0.44149018 -0.0062002703035250305 0.0
2.20643766 0.004345000199973584 1.0
3.6153708 0.005151333822868765 1.0
1.87988065 0.0025845137145370247 1.0
0.36880167 -0.005791508404072374 0.0
0.3642554 -0.0040368997934274375 0.0
2.46811488 0.004345000199973584 1.0
4.5710169 0.0034385950255091304 1.0
3.47053845 0.006510814023204148 1.0
2.6333459 0.0071284787543118 1.0
0.3682099 -0.004676624049898237 0.0
4.97027948 0.005720727159641683 1.0
3.28589448 0.006510814023204148 1.0
3.7602052 0.005720727159641683 1.0
1.75935176 0.004345000199973584 1.0
1.95320771 0.004962664984632283 1.0
0.56323676 -0.0062002703035250305 0.0
2.45728293 0.007006805879063905 1.0
2.09575151 0.005941420686431229 1.0
1.97570659 0.004345000199973584 1.0
0.02972578 -0.006082362292800098 0.0
3.54837536 0.005035015661269427 1.0
2.952856 0.0055053900391794745 1.0
0.26247209 -0.0040368997934274375 0.0
0.18133812 -0.004676624049898237 0.0
0.0426079 -0.0062002703035250305 0.0
1.19382326 0.004345000199973584 0.0
2.52422505 0.006222073729149997 1.0
0.05191049 -0.0048828682932071385 0.0
2.15540778 0.0045989850140176715 1.0
0.00872556 -0.005151784147601575 0.0
2.82166965 0.006510814023204148 1.0
0.47821937 -0.005442638082895428 0.0
4.20758881 0.004345000199973584 1.0
0.59126346 -0.0062002703035250305 0.0
2.86696488 0.004345000199973584 1.0
2.09448878 0.0034385950255091304 1.0
4.11530728 0.004345000199973584 1.0
0.29488613 -0.0040368997934274375 0.0
0.53621289 -0.006082362292800098 0.0
0.36273528 -0.003477130028186366 0.0
3.41765334 0.006338391890749335 1.0
0.10749093 -0.0040368997934274375 0.0
2.60022051 0.005720727159641683 1.0
0.05565471 -0.005151784147601575 0.0
3.49575757 0.006510814023204148 1.0
0.10281066 -0.0040368997934274375 0.0
1.27074896 0.005451931087300181 1.0
0.43260825 -0.005151784147601575 0.0
0.09907276 -0.0048828682932071385 0.0
2.77895263 0.004345000199973584 1.0
0.36739884 -0.005186344140674919 0.0
2.93540543 0.006510814023204148 1.0
0.58049681 -0.006839994513429701 0.0
2.76400428 0.005720727159641683 1.0
0.33321744 -0.005640500513836741 0.0
3.05830652 0.004345000199973584 1.0
2.79886208 0.004345000199973584 1.0
0.21327994 -0.005331371682696044 0.0
1.60347389 0.004345000199973584 0.0
3.10902255 0.005720727159641683 1.0
0.16494935 -0.0062002703035250305 0.0
0.13236852 -0.004676624049898237 0.0
3.00860669 0.005720727159641683 1.0
0.17802725 -0.00649980082642287 0.0
0.07748616 -0.004922609783243388 0.0
2.61825729 0.004345000199973584 1.0
0.55632653 -0.0062002703035250305 0.0
0.51697431 -0.004676624049898237 0.0
3.30791332 0.004345000199973584 1.0
1.61698139 0.005941420686431229 1.0
2.45242611 0.0055053900391794745 1.0
0.30254227 -0.0032792674849042667 0.0
1.49660822 0.004345000199973584 1.0
1.22588417 0.004345000199973584 0.0
0.08971304 -0.005151784147601575 0.0
3.82883109 0.004345000199973584 1.0
2.7112621 0.004345000199973584 1.0
2.93575933 0.005604408998042345 1.0
1.73559671 0.006510814023204148 1.0
2.52950369 0.004345000199973584 1.0
4.38120413 0.0034385950255091304 1.0
1.05725334 0.004345000199973584 0.0
2.87301653 0.004345000199973584 1.0
1.62407667 0.0034385950255091304 1.0
2.32412029 0.004962664984632283 1.0
0.1388004 -0.0062002703035250305 0.0
0.11541128 -0.0062002703035250305 0.0
1.44841446 0.006510814023204148 1.0
0.14774523 -0.005442638082895428 0.0
0.25099582 -0.005331371682696044 0.0
0.86646585 -0.0040368997934274375 0.0
2.04697289 0.006510814023204148 1.0
0.11588494 -0.004676624049898237 0.0
0.37169513 -0.0040368997934274375 0.0
1.13491264 0.0032861171575495974 0.0
1.17820978 0.004345000199973584 0.0
1.99483221 0.005035015661269427 1.0
0.10166438 -0.0062002703035250305 0.0
2.93873577 0.004882537750527263 1.0
0.30583089 -0.004771601893007755 0.0
2.44619233 0.004345000199973584 1.0
0.3605264 -0.0040368997934274375 0.0
0.00856724 -0.006839994513429701 0.0
0.21182609 -0.0062002703035250305 0.0
3.21217012 0.006510814023204148 1.0
3.77721041 0.0055053900391794745 1.0
1.93894241 0.004345000199973584 1.0
2.34672688 0.003554913259577006 1.0
0.21818624 -0.004676624049898237 0.0
2.29188311 0.004056259810167831 1.0
2.12244021 0.004345000199973584 1.0
3.82100196 0.0034385950255091304 1.0
0.1307866 -0.0040368997934274375 0.0
3.11512266 0.004345000199973584 1.0
0.64140785 -0.007236046683974564 0.0
0.56153298 -0.0040368997934274375 0.0
0.33243202 -0.005331371682696044 0.0
0.08799286 -0.0062002703035250305 0.0
0.41767285 -0.0032792674849042667 0.0
0.32530341 -0.0040368997934274375 0.0
3.24436283 0.006510814023204148 1.0
3.2609 0.004345000199973584 1.0
0.35185706 -0.005151784147601575 0.0
2.37403793 0.0034385950255091304 1.0
0.65316743 -0.005442638082895428 0.0
1.72750172 0.005720727159641683 1.0
2.92492861 0.004345000199973584 1.0
0.10541193 -0.0040368997934274375 0.0
0.16451762 -0.005331371682696044 0.0
2.62102084 0.0034385950255091304 1.0
0.05560862 -0.004676624049898237 0.0
2.11817097 0.004715303175617009 1.0
0.08212455 -0.0062002703035250305 0.0
3.97789345 0.004345000199973584 1.0
1.74578361 0.004345000199973584 1.0
0.150582 -0.003168001036392525 0.0
0.79764784 -0.0062002703035250305 0.0
2.61292289 0.006510814023204148 1.0
2.24747499 0.005720727159641683 1.0
0.11472053 -0.0062002703035250305 0.0
0.01457332 -0.005151784147601575 0.0
0.16483162 -0.005072579614352435 0.0
0.12404798 -0.007236046683974564 0.0
2.57507747 0.0071284787543118 1.0
2.86664659 0.004345000199973584 1.0
0.05521063 -0.0062002703035250305 0.0
0.03940988 -0.005442638082895428 0.0
2.59659141 0.007271351625677198 1.0
0.25610274 -0.0040368997934274375 0.0
0.8091991 -0.0038077252928633244 0.0
1.07274386 0.006510814023204148 0.0
3.23006497 0.0055053900391794745 1.0
0.25654877 -0.0062002703035250305 0.0
3.32581645 0.005151333822868765 1.0
3.003359 0.004345000199973584 1.0
0.49092044 -0.005151784147601575 0.0
4.29109668 0.0034385950255091304 1.0
0.39800668 -0.0062002703035250305 0.0
0.08334282 -0.004676624049898237 0.0
4.0434486 0.0034385950255091304 1.0
2.8138912 0.006510814023204148 1.0
2.36669804 0.004345000199973584 1.0
2.15980703 0.004715303175617009 1.0
0.23307094 -0.004676624049898237 0.0
2.80648252 0.00377560687251389 1.0
0.1855557 -0.005640500513836741 0.0
0.08835439 -0.0040368997934274375 0.0
1.14133951 0.004345000199973584 1.0
5.09653446 0.006216719015501439 1.0
0.27678616 -0.006839994513429701 0.0
3.53267973 0.005941420686431229 1.0
2.77114003 0.004345000199973584 1.0
1.8789945 0.004345000199973584 1.0
0.68360674 -0.0062002703035250305 0.0
1.92296965 0.005151333822868765 1.0
2.63396919 0.006510814023204148 1.0
1.95901559 0.004345000199973584 1.0
2.5896006 0.004345000199973584 1.0
0.29966823 -0.0062002703035250305 0.0
2.55040613 0.006510814023204148 1.0
0.00051343 -0.005640500513836741 0.0
2.84230618 0.0034385950255091304 1.0
0.14989363 -0.005186344140674919 0.0
0.09243943 -0.005442638082895428 0.0
1.48502876 0.006510814023204148 0.0
2.5747879 0.006510814023204148 1.0
2.33053516 0.0055053900391794745 1.0
0.45887002 -0.0040368997934274375 0.0
2.4733469 0.004345000199973584 1.0
1.00590686 -0.00048655381659045815 1.0
0.33668307 -0.006839994513429701 0.0
2.09959179 0.004345000199973584 1.0
0.13309074 -0.0040368997934274375 0.0
3.29598268 0.004345000199973584 1.0
1.40040248 0.006123054823838174 0.0
0.47611222 -0.0062002703035250305 0.0
3.85292928 0.0055053900391794745 1.0
3.92281548 0.004345000199973584 1.0
3.15945758 0.004345000199973584 1.0
0.14813196 -0.004394151926971972 0.0
0.04759543 -0.006839994513429701 0.0
0.16227721 -0.004676624049898237 0.0
0.04505367 -0.006839994513429701 0.0
0.11328312 -0.0032792674849042667 0.0
4.05939638 0.0025845137145370247 1.0
0.0568437 -0.0062002703035250305 0.0
3.28555171 0.004345000199973584 1.0
1.99351204 0.007271351625677198 1.0
0.32560068 -0.0048828682932071385 0.0
2.54334112 0.0045989850140176715 1.0
0.68452881 -0.005442638082895428 0.0
0.56157896 -0.005830211834982038 0.0
2.62899486 0.0045989850140176715 1.0
4.13290222 0.004345000199973584 1.0
0.77325171 -0.006839994513429701 0.0
0.05676236 -0.0040368997934274375 0.0
0.41842398 -0.006082362292800098 0.0
2.18395795 0.005451931087300181 1.0
3.70724801 0.006123054823838174 1.0
4.7671705 0.004345000199973584 1.0
0.12799542 -0.005830211834982038 0.0
3.00359564 0.004345000199973584 1.0
0.92805112 -0.000980108086951077 0.0
4.32099038 0.0055053900391794745 1.0
0.54517371 -0.005442638082895428 0.0
0.21004033 -0.005830211834982038 0.0
2.91091954 0.006510814023204148 1.0
2.47795469 0.004882537750527263 1.0
0.06881382 -0.005072579614352435 0.0
0.05722565 -0.005640500513836741 0.0
2.00742306 0.006222073729149997 1.0
0.01610498 -0.006839994513429701 0.0
2.42916756 0.006510814023204148 1.0
3.19711575 -0.010515249902382492 1.0
0.22975962 -0.005830211834982038 0.0
0.070032 -0.0040368997934274375 0.0
0.81868492 -0.0062002703035250305 0.0
0.219935 -0.004676624049898237 0.0
1.4361451 0.004345000199973584 1.0
3.17115591 0.003554913259577006 1.0
2.97494956 0.006510814023204148 1.0
2.70711964 0.0071284787543118 1.0
0.10862455 -0.006839994513429701 0.0
1.81688004 0.004345000199973584 1.0
3.12232536 0.0055053900391794745 1.0
0.52043406 -0.0062002703035250305 0.0
0.09333708 -0.006839994513429701 0.0
4.351036 0.0034385950255091304 1.0
0.27958195 -0.004676624049898237 0.0
0.10852572 -0.005830211834982038 0.0
0.14671818 -0.004676624049898237 0.0
0.04805932 -0.0040368997934274375 0.0
3.34515021 0.005720727159641683 1.0
0.36547197 -0.005640500513836741 0.0
2.83986497 0.0034385950255091304 1.0
3.86133142 0.004345000199973584 1.0
0.15822856 -0.005640500513836741 0.0
0.27491572 -0.0062002703035250305 0.0
0.62742916 -0.0062002703035250305 0.0
0.09747726 -0.005640500513836741 0.0
1.43508587 0.004345000199973584 1.0
4.80950914 0.006510814023204148 1.0
0.07130037 -0.006839994513429701 0.0
0.12806063 -0.005640500513836741 0.0
0.23311532 -0.006839994513429701 0.0
0.10374269 -0.0040368997934274375 0.0
0.0120553 -0.0062002703035250305 0.0
0.04556057 -0.004771601893007755 0.0
0.63298085 -0.0040368997934274375 0.0
3.3542906 0.0071284787543118 1.0
0.22365513 -0.0040368997934274375 0.0
3.26451442 0.0055053900391794745 1.0
0.29340424 -0.0040368997934274375 0.0
4.93146699 0.004345000199973584 1.0
0.35203404 -0.0062002703035250305 0.0
