Zr_3.2Å "SHAP Value" Cu
3.53969057 0.0006240529997739941 1.0
2.15115386 0.009303198580164462 1.0
3.53356779 0.00240060328040272 0.0
4.95931582 -0.004331583543680608 0.0
3.50980354 1.517823780886829e-05 1.0
2.30413514 0.00031037963344715536 1.0
4.97477586 -0.004331583543680608 0.0
3.24794321 0.0023009547393303366 0.0
4.87555505 -0.00557126164669171 0.0
3.82406132 -0.005188469794811681 0.0
2.73303812 0.0011336625111289323 1.0
5.00621856 -0.00557126164669171 0.0
3.89776486 -0.0033052389416843653 1.0
4.79892206 -0.0038144182140240446 1.0
2.88311218 0.0035874479310587046 0.0
2.89162086 -0.0009193013689946383 1.0
2.4727519 0.0014227247354574501 1.0
4.66728213 -0.0059702517092227935 0.0
3.91911654 -0.004331583543680608 0.0
5.61401626 -0.004123642052290961 0.0
4.23908662 -0.004799288324429654 1.0
6.0061982 -0.003932593468343839 0.0
4.58611109 -0.005302431198651902 0.0
6.28464229 -0.0059702517092227935 0.0
2.96718374 0.001818143225973472 1.0
3.98433554 -0.004331583543680608 0.0
3.67746463 -0.004331583543680608 0.0
3.03075336 0.0015103134256787597 1.0
2.03905442 0.006595986945321783 1.0
3.76962656 -0.004331583543680608 0.0
2.26955126 0.001818143225973472 1.0
4.21826873 -0.005255179914529435 1.0
2.45641777 0.000312437207903713 1.0
4.04650293 -0.003932593468343839 0.0
4.30268756 -0.0059702517092227935 0.0
1.82020152 0.007496328781126067 1.0
4.04374237 -0.00557126164669171 0.0
4.04318866 -0.005202782657579519 0.0
3.31494917 0.0036870964721310885 0.0
2.04395186 0.011027357288403436 1.0
2.92478991 0.0023009547393303366 0.0
3.85849934 -0.004604445778531954 1.0
3.37538085 0.001818143225973472 1.0
2.55001695 0.001818143225973472 0.0
2.95694689 0.0014227247354574501 1.0
3.58189921 -0.0019303575146477668 1.0
5.89011801 -0.0041216592089040206 0.0
3.77932601 -0.003932593468343839 0.0
3.92675407 -0.005188469794811681 0.0
4.60384324 -0.004022010667831637 0.0
3.86978941 -0.0032487015589140354 1.0
2.31323491 0.0008384611154906451 1.0
2.42040417 0.00039182915235869587 1.0
4.42362265 -0.004331583543680608 0.0
3.85319281 -0.0033938553766347467 1.0
3.56299849 -0.002225558910286054 0.0
6.01475868 -0.004227794863982126 0.0
1.97615693 0.010609188546659425 1.0
5.37880719 -0.003932593468343839 0.0
2.2185373 0.001818143225973472 1.0
2.9669298 0.002346224708016962 1.0
4.64571778 -0.004331583543680608 0.0
3.87514555 -0.005947912561241537 1.0
2.46817994 0.0014414923114236444 1.0
1.87462253 0.010544545775046573 1.0
6.16183675 -0.00557126164669171 0.0
3.66003525 -0.004331583543680608 0.0
3.85640302 -0.004331583543680608 0.0
2.39671272 0.0016099619667511434 1.0
2.10694098 0.010525778199080378 1.0
3.87479838 -0.003932593468343839 0.0
4.03919339 -0.003932593468343839 0.0
4.27471618 -0.00452064928424079 0.0
3.25309314 0.0023009547393303366 0.0
1.81117316 0.01026162811089307 1.0
3.49799395 0.001818143225973472 0.0
3.14789257 0.0016144662373699249 1.0
4.84518288 -0.0054613320296630265 1.0
3.30575701 0.0014227247354574501 1.0
3.46950478 -0.00033125182031653824 1.0
3.38319 0.0027475867024622856 1.0
2.00904783 0.009909058855264448 1.0
6.7679811 -0.00567908211320173 0.0
6.03897475 -0.003932593468343839 0.0
1.47093381 0.01026162811089307 1.0
2.0606881 0.010158482665428892 0.0
4.43032902 -0.004187037328956649 1.0
4.65748456 -0.003932593468343839 0.0
4.06301491 -0.00557126164669171 0.0
2.91309389 0.0014227247354574501 1.0
3.14702596 0.001818143225973472 0.0
2.54529414 0.0009342048456892371 1.0
3.84326329 -0.003932593468343839 0.0
5.01184566 -0.0038329449272714554 0.0
4.76456691 -0.0059702517092227935 0.0
1.80427146 0.009619996630935929 1.0
3.62609826 -0.0036637630459154026 0.0
1.94662648 0.010544545775046573 1.0
4.36502727 -0.004331583543680608 0.0
4.59551961 -0.004331583543680608 0.0
2.62642845 0.001818143225973472 1.0
3.3614522 0.0014414923114236444 1.0
3.89840595 -0.004308675993233919 0.0
4.42287503 -0.003932593468343839 0.0
4.65942419 -0.004331583543680608 0.0
3.39926099 0.0006870305479969829 1.0
2.7656257 0.001818143225973472 1.0
4.08420997 -0.005471613105619326 0.0
2.79236898 0.001818143225973472 0.0
4.24794185 -0.00557126164669171 0.0
5.37092483 -0.004331583543680608 0.0
2.88274764 0.0010264166886918248 1.0
4.63694146 -0.005471613105619326 0.0
5.22055716 -0.00557126164669171 0.0
3.29090136 0.0014664044475648551 1.0
3.9751079 -0.003932593468343839 0.0
4.26790241 -0.00567908211320173 1.0
0.87931897 0.012642631797352805 1.0
4.58340728 -0.00557126164669171 0.0
3.32453386 0.003235709152650088 1.0
5.52249662 -0.003932593468343839 0.0
4.61322344 -0.004039845557999797 0.0
2.37975137 0.003210797016508877 1.0
4.87228154 -0.004227794863982126 0.0
2.99342662 1.517823780886829e-05 1.0
4.86309067 -0.003564114504843019 0.0
2.09450182 0.008479915702482686 1.0
2.53550484 0.0023009547393303366 1.0
1.58848027 0.008479915702482686 1.0
2.44732506 0.0019035284616984427 1.0
2.43508361 0.0014227247354574501 1.0
4.6277504 -0.0059702517092227935 0.0
4.18924793 -0.0038329449272714554 0.0
2.94035182 0.0014414923114236444 1.0
2.9496491 0.0023009547393303366 0.0
3.87668606 -0.004187037328956649 1.0
6.18113608 -0.004227794863982126 0.0
4.13397462 -0.006243113956879824 1.0
5.17103985 -0.00557126164669171 0.0
1.96852864 0.016640028037363662 1.0
2.94231509 0.0008625427744118496 1.0
1.79626813 0.016621260461397468 1.0
1.04641864 0.015543049180414527 1.0
3.10033969 0.0007998608576599509 1.0
2.965286 0.004070259411819279 0.0
5.18193468 -0.004903441136120818 0.0
3.98349559 -0.0031651244295062496 0.0
2.85041003 0.001158574647270143 1.0
2.89410778 0.001818143225973472 0.0
4.1194608 -0.005280092050670646 1.0
3.72002689 -0.004227794863982126 1.0
5.92136833 -0.004331583543680608 0.0
2.89930656 0.0014476368715986608 1.0
4.44888919 -0.004897300198790617 0.0
3.19711048 0.0011336625111289323 1.0
4.51788021 -0.003932593468343839 0.0
2.75844589 0.00031037963344715536 1.0
4.51198469 -0.0041459812130779025 0.0
4.48228124 -0.00536058611178305 0.0
5.91909426 -0.004626784939318895 0.0
4.1886635 -0.003932593468343839 0.0
4.91314074 -0.004331583543680608 0.0
3.61523403 -0.0018888565641827881 0.0
4.30841086 -0.0029535001632757484 0.0
4.24265291 -0.003932593468343839 0.0
3.3072616 0.0011462909157853574 1.0
3.66854454 -0.003932593468343839 0.0
1.59153922 0.01172153364866972 1.0
2.89250666 0.0036870964721310885 0.0
1.94259187 0.008479915702482686 1.0
3.23870228 0.0035282764729345217 0.0
4.6522785 -0.003932593468343839 0.0
4.95115751 -0.005188469794811681 0.0
2.10914724 0.01659634832525626 1.0
2.36076051 0.0016291024291422219 1.0
1.71382147 0.010569457911187782 1.0
4.79358429 -0.003932593468343839 0.0
4.31487428 -0.004604445778531954 1.0
1.83400716 0.009560958853689953 1.0
2.88217025 0.00031037963344715536 1.0
3.46159009 0.004070259411819279 0.0
5.45464687 -0.005866463042329997 0.0
3.02020593 0.003210797016508877 1.0
2.55922659 0.00033529176958836616 1.0
1.69543395 0.010348868948640302 1.0
4.9145483 -0.0041459812130779025 0.0
4.83084469 -0.004331583543680608 0.0
3.84308231 -0.004626784939318895 0.0
2.30428704 -0.0011135812487918883 1.0
2.45784954 0.004070259411819279 0.0
2.63349246 0.0007911833596881479 1.0
5.14759405 -0.0059702517092227935 0.0
2.88416575 0.0036870964721310885 0.0
1.61859984 -0.0014812847517896445 0.0
1.94046949 0.010544545775046573 1.0
4.90191171 -0.006028406609548256 1.0
2.28453502 0.001818143225973472 1.0
2.10027688 0.011367828652728349 1.0
2.09674486 0.016640028037363662 1.0
3.88433391 -0.0029535001632757484 1.0
4.25849178 -0.003932593468343839 0.0
4.27862163 -0.004331583543680608 0.0
2.41455887 0.0014414923114236444 1.0
3.00717224 0.0014476368715986608 1.0
3.82800012 -0.00557126164669171 0.0
3.34207122 0.004070259411819279 0.0
1.08172741 0.011671736461576075 1.0
3.28452427 0.0023009547393303366 0.0
2.60636045 0.0008060053916415199 1.0
5.14613275 -0.004626784939318895 0.0
0.84247857 0.011294299323344604 1.0
4.26730997 -0.004331583543680608 0.0
2.80753756 0.0035282764729345217 0.0
4.19682661 -0.005866463042329997 1.0
2.9829665 0.002641426103655249 1.0
1.94824474 0.008479915702482686 1.0
4.70402571 -0.004626784939318895 0.0
3.22738297 0.00031037963344715536 1.0
4.40816498 -0.004331583543680608 0.0
1.57638538 0.010498954029753805 1.0
2.65381173 0.001818143225973472 1.0
4.16984801 -0.0034517897421028464 0.0
5.11422346 -0.004789479719474912 0.0
3.83303959 -0.004626784939318895 0.0
3.99598737 -0.00557126164669171 0.0
4.73254751 -0.004331583543680608 0.0
4.50234255 -0.00557126164669171 0.0
1.12023452 0.01055939135956578 1.0
1.74632075 0.00857956424355507 1.0
1.90590851 0.008476035997737198 1.0
3.32578831 0.001659323285566643 0.0
4.67848607 -0.003932593468343839 0.0
4.83846138 -0.003641423885128461 1.0
3.31280997 0.001818143225973472 0.0
3.6361471 -0.004626784939318895 0.0
3.52270684 0.004070259411819279 0.0
2.76579808 0.001818143225973472 1.0
2.54941251 0.0016099619667511434 1.0
2.41411822 0.00033529176958836616 1.0
2.90674497 0.0017993756500072778 1.0
2.14593174 0.01040915386751294 1.0
1.86386971 0.010525778199080378 1.0
4.99159347 -0.004603877388872206 0.0
4.24416317 -0.004227794863982126 0.0
5.0414541 -0.003350089679588564 0.0
3.35836716 0.0023009547393303366 0.0
1.065526 0.012001000343589112 1.0
4.37881457 -0.005084681115113199 0.0
2.29096379 0.0019177917670458555 1.0
4.00640105 -0.0034517897421028464 0.0
4.47926332 -0.004626784939318895 0.0
1.68617672 0.010544545775046573 1.0
2.69203226 0.00369160074274987 1.0
2.91930622 -0.001755212702555582 1.0
1.74421643 0.009413433097070083 1.0
4.32059949 -0.00587060316815041 0.0
2.74956959 0.0011336625111289323 1.0
2.55023175 0.00240060328040272 0.0
4.42341242 -0.005198642531759105 1.0
2.74071576 0.002641426103655249 0.0
3.11258732 0.0035874479310587046 0.0
4.65953152 -0.005866463042329997 0.0
2.62946403 0.001818143225973472 0.0
2.80764285 0.00014504763530567288 1.0
3.38285057 0.0035874479310587046 0.0
2.82286917 -0.0011135812487918883 1.0
3.52418908 2.3675989359617235e-05 1.0
2.43610501 0.00031037963344715536 1.0
3.49035385 0.001818143225973472 0.0
4.40686457 -0.003932593468343839 1.0
4.70130874 -0.00587060316815041 0.0
7.13817563 -0.004227794863982126 0.0
2.86307155 0.002569165536551736 1.0
3.02846808 0.004169907952891663 0.0
2.59049904 0.0009342048456892371 0.0
4.96241412 -0.004626784939318895 0.0
2.54950013 -0.00033125182031653824 1.0
2.7104178 0.003210797016508877 1.0
2.05953857 0.010544545775046573 1.0
3.01854323 0.0023009547393303366 0.0
4.86649622 -0.004331583543680608 0.0
3.64319214 -0.005547602883307263 1.0
3.02916734 0.00045790539006702603 1.0
1.87813565 0.008544558474095538 1.0
2.42183327 0.0006489651359152049 1.0
3.25371135 0.001818143225973472 1.0
5.83318188 -0.004331583543680608 0.0
3.64193541 -0.004331583543680608 0.0
4.18395648 -0.003932593468343839 0.0
1.09471473 0.013621167450910434 1.0
3.85978933 -0.0051661306340247395 1.0
2.64629649 0.0014227247354574501 1.0
2.54147945 0.0035874479310587046 1.0
2.86342275 0.00031037963344715536 1.0
3.7646614 -0.0033301510778255762 1.0
4.14645972 -0.003264772970578633 0.0
1.71392838 0.009438345233211293 1.0
3.07819469 0.001818143225973472 1.0
6.70252541 -0.00557126164669171 0.0
5.18768012 -0.004331583543680608 0.0
4.13322891 -0.003932593468343839 0.0
1.73178184 0.009656903576105833 1.0
4.00143195 -0.005471613105619326 0.0
2.84491552 0.00033529176958836616 1.0
2.10370826 0.008479915702482686 1.0
3.57548286 -0.002225558910286054 0.0
3.39528751 0.004070259411819279 0.0
2.55610883 0.0014227247354574501 1.0
1.61520359 0.010732031888328492 1.0
1.70861275 0.010544545775046573 1.0
3.84153765 -0.003932593468343839 0.0
3.66218618 -0.004331583543680608 0.0
3.79064846 -0.0059702517092227935 0.0
3.71333748 -0.004789479719474912 0.0
4.12953256 -0.003619127006386407 0.0
3.20254126 0.0011462909157853574 1.0
1.27927322 0.011671736461576075 1.0
2.14111581 0.007348803024506197 1.0
1.42327314 0.00857956424355507 1.0
2.44455171 0.0008813103765714914 1.0
2.42877776 0.0023009547393303366 0.0
3.62172873 -0.0023293475899845363 0.0
5.49452191 -0.004604445778531954 1.0
1.41401371 0.010398945541819558 1.0
3.24289474 0.001818143225973472 0.0
3.09601846 0.0023009547393303366 0.0
2.31178059 0.0006870305479969829 1.0
1.94164728 0.010525778199080378 1.0
5.25078667 -0.0042319350026082244 0.0
3.14352937 0.003223886158084497 0.0
1.82605953 0.007348803024506197 1.0
4.59574476 -0.004227794863982126 0.0
0.53902132 0.01662996148574166 1.0
3.00980352 0.001522941830335185 1.0
2.65413845 0.002569165536551736 1.0
2.83962094 0.001818143225973472 1.0
4.77372567 -0.00557126164669171 0.0
2.69288957 0.0015103134256787597 1.0
4.4420433 -0.00557126164669171 0.0
1.57189807 0.010249220407567919 1.0
3.49915318 0.0013641218899283559 0.0
4.26216797 -0.00452064928424079 0.0
4.24013453 -0.005188469794811681 0.0
4.50572636 -0.00452064928424079 0.0
3.5981589 -0.0022655074787326156 0.0
5.18762451 -0.004331583543680608 0.0
4.99736825 -0.004626784939318895 0.0
6.3683145 -0.006243113956879824 0.0
1.89986855 0.010525778199080378 1.0
3.15540889 0.002264775189105421 1.0
4.51384448 -0.003932593468343839 0.0
3.83050255 -0.005471613105619326 0.0
1.77953493 0.009413433097070083 1.0
2.46430692 0.0023009547393303366 0.0
1.77811008 0.008461148126516492 1.0
2.02345293 0.008544558474095538 1.0
2.58299257 0.0014414923114236444 1.0
3.07613774 1.753142918460071e-05 1.0
4.11238697 -0.005188469794811681 0.0
3.52188296 0.001818143225973472 0.0
4.88258064 -0.00587060316815041 0.0
2.95570714 0.001818143225973472 0.0
3.32136063 0.0012761603132821619 1.0
2.63094111 0.0007810932555003091 1.0
1.68044028 0.007838284248718993 1.0
2.66552109 0.00031037963344715536 1.0
1.3297215 0.009438345233211293 1.0
3.71277384 -0.004309244382893667 0.0
2.54326635 0.001659323285566643 1.0
2.12944775 0.008321095762075856 0.0
2.46763381 0.0014414923114236444 1.0
4.18945738 -0.004331583543680608 0.0
2.31315878 0.001522941830335185 1.0
0.70948437 0.012642631797352805 1.0
1.99785512 0.008172085902187973 1.0
1.81151387 0.009438345233211293 1.0
2.21940714 0.0014227247354574501 1.0
1.62886204 0.010348868948640302 0.0
2.28998724 -0.0014087825932074338 1.0
2.96218552 0.0023009547393303366 0.0
2.35052136 0.00031037963344715536 1.0
1.4976322 0.016615115901222454 1.0
3.33106771 0.0023009547393303366 0.0
2.91256023 0.002641426103655249 0.0
4.03620504 -0.0059702517092227935 0.0
3.62305686 -0.0029709790437482298 1.0
1.39971983 0.012313850480131805 1.0
1.40147611 0.005676050075562671 1.0
2.25799788 0.0011336625111289323 1.0
1.03225562 0.012642631797352805 1.0
5.49804768 -0.004227794863982126 0.0
2.69384748 0.0006870305479969829 1.0
3.13883122 0.0011765117722097784 0.0
3.15511081 0.00031037963344715536 1.0
3.51942135 0.0021401270118076355 0.0
4.76663843 -0.004903441136120818 0.0
4.25376492 -0.003932593468343839 0.0
6.1591527 -0.003932593468343839 0.0
4.81303611 -0.0038329449272714554 0.0
3.31650301 0.001522941830335185 1.0
3.80592039 -0.00557126164669171 0.0
2.09127603 0.00781951664655935 1.0
0.66429276 0.011671736461576075 1.0
3.29591332 0.00031037963344715536 1.0
4.42302169 -0.004331583543680608 0.0
4.71737988 -0.00404041396046523 0.0
2.62281686 0.0018117482704110444 1.0
4.06878015 -0.004789479719474912 0.0
1.84181626 0.010525778199080378 1.0
2.74386779 0.001818143225973472 0.0
4.42374859 -0.0059702517092227935 0.0
5.27925364 -0.0059702517092227935 0.0
2.47940103 0.0012761603132821619 0.0
1.87014292 0.00744845156557858 1.0
0.66906142 0.010375669799977914 1.0
2.32830746 0.0011462909157853574 1.0
3.31311221 0.001999794623698108 0.0
2.57553982 0.0023009547393303366 0.0
4.66250264 -0.003932593468343839 0.0
2.89729493 0.004169907952891663 0.0
1.17961105 0.011671736461576075 1.0
6.08923494 -0.003932593468343839 0.0
3.29730928 0.003235709152650088 1.0
2.81048755 0.00240060328040272 0.0
1.99030897 0.007348803024506197 1.0
5.07909197 -0.004498310123453848 0.0
4.39444529 -0.00452064928424079 0.0
3.63030737 -0.0030172044620849193 0.0
4.89084138 -0.0059702517092227935 0.0
3.69374535 -0.0036637630459154026 0.0
2.96818756 0.0031242376170121135 0.0
3.39645422 0.00240060328040272 0.0
3.75698541 -0.0039366252807667475 1.0
1.57602897 0.008560796667588876 1.0
0.88608917 0.012001000343589112 1.0
2.94754297 0.0014227247354574501 1.0
5.2926123 -0.005464374842704274 0.0
1.11054682 0.011690504037542269 1.0
5.51256085 -0.004331583543680608 0.0
4.49029949 -0.003932593468343839 0.0
1.58730888 0.009062375756911933 0.0
4.8384419 -0.00557126164669171 0.0
3.73927173 -0.0038355601974762975 1.0
3.96373421 -0.00587060316815041 0.0
2.42950091 4.244356532581151e-05 1.0
4.77434622 -0.004227794863982126 0.0
4.5450044 -0.003932593468343839 0.0
2.65425834 0.0012761603132821619 0.0
3.48328123 0.002641426103655249 0.0
1.46205673 0.010544545775046573 1.0
3.50595113 0.001818143225973472 1.0
3.28789425 0.0035282764729345217 0.0
5.41272156 -0.0037469911377411335 0.0
2.66389091 0.0035874479310587046 0.0
3.22885052 0.0023009547393303366 0.0
3.83542092 -0.003932593468343839 0.0
1.09169164 0.013773744475329294 1.0
2.80025272 0.0006870305479969829 1.0
2.82335894 0.001659323285566643 1.0
2.2807994 0.002945816451101564 1.0
1.93007956 0.012313850480131805 1.0
3.95579172 -0.004717838805518113 0.0
4.02681326 -0.0059702517092227935 0.0
2.09499591 0.011740301224635914 1.0
5.07359372 -0.00689557398785837 0.0
1.88277666 0.011672219000174663 1.0
3.05318462 0.003210797016508877 1.0
3.98464876 -0.004626784939318895 0.0
5.02952058 -0.004331583543680608 0.0
3.80072901 -0.0036253524734638633 1.0
4.4799653 -0.00557126164669171 1.0
4.33508597 -0.004789479719474912 0.0
0.83790267 0.013773744475329294 1.0
3.19193137 0.0031242376170121135 0.0
1.97325108 0.008321095762075856 1.0
2.98407875 0.0009286189981503412 1.0
2.18303644 0.0017993756500072778 1.0
5.60660433 -0.004331583543680608 0.0
1.7530127 0.007363690895726904 1.0
3.74099858 -0.00557126164669171 0.0
3.16275498 0.00045790539006702603 1.0
4.37814921 -0.004803792595048435 0.0
3.23081062 0.0023009547393303366 0.0
3.21825756 0.003210797016508877 1.0
3.54436287 0.0023009547393303366 0.0
4.52303506 -0.004331583543680608 0.0
4.04545975 -0.0059702517092227935 0.0
1.55091247 0.009413433097070083 1.0
3.15175658 0.0031242376170121135 0.0
1.83484676 0.008808142774505541 1.0
2.6069815 0.0014227247354574501 1.0
2.5594583 0.0019492159609217196 1.0
3.36300698 0.001924303824780509 1.0
2.7421123 0.0006870305479969829 1.0
4.72150307 -0.0059702517092227935 0.0
