Cu_3.8Å "SHAP Value" Cu
1.44198654 0.0016856635281874332 1.0
1.26848989 0.0019452612684108318 1.0
0.4714694 -0.006590936605352909 1.0
1.44707382 0.0003272722325345967 0.0
1.23386183 0.0005096563127881382 1.0
0.93017256 0.0003272722325345967 0.0
1.84480375 0.0019452612684108318 1.0
1.96406912 0.00015427811435074544 0.0
0.6869841 -0.004865964937780518 1.0
0.88024762 0.0006906473370327148 0.0
0.18166719 -0.04596450334880501 1.0
0.94070228 0.0007417148737295065 1.0
2.9683228 0.010083568688860395 1.0
0.28718396 -0.006206277027085889 0.0
2.45915771 0.0028643473087868188 0.0
0.03013491 -0.007007822885934729 1.0
0.09449518 -0.019008563647803386 1.0
0.74563731 -0.004637114035722334 1.0
1.4867437 0.00015427811435074544 1.0
0.97072986 6.733163172611967e-06 1.0
2.88631518 0.0044912133239267855 1.0
2.29606247 0.0030467313890403603 0.0
1.50820944 0.0024816304910928013 1.0
1.33807218 0.0003272722325345967 0.0
3.05070587 0.010895798903802642 0.0
0.12625542 -0.053601855151355265 1.0
0.24166024 -0.019181557765987237 1.0
2.07957031 0.0005096563127881382 1.0
1.76261673 0.0003272722325345967 0.0
2.88502432 0.004745157988654682 0.0
0.00124644 -0.017535521414247343 0.0
1.7881131 0.00015427811435074544 0.0
2.44513382 0.0030467313890403603 1.0
1.19572893 0.0005096563127881382 1.0
1.45103379 0.0003272722325345967 0.0
2.01483103 0.00015427811435074544 0.0
1.06123339 0.0003272722325345967 1.0
0.89067481 0.00015427811435074544 0.0
0.12297802 -0.004637114035722334 0.0
1.98430615 0.0005096563127881382 1.0
1.22870802 0.0003272722325345967 0.0
0.84047747 -0.004992492234159727 0.0
0.8284247 -0.004992492234159727 0.0
1.35440833 0.00015427811435074544 0.0
1.34683648 0.0022447826829738917 1.0
1.05428763 0.0003272722325345967 0.0
0.22039131 -0.019181557765987237 1.0
0.25233525 -0.004819498115975876 0.0
0.67012103 -0.00676393072353676 1.0
0.95954927 0.00015427811435074544 0.0
0.76460724 -0.0031640717649133875 1.0
1.6951945 0.00015427811435074544 0.0
0.03548841 -0.004692970819596667 0.0
2.06935435 0.001985184942750493 1.0
1.07351216 0.0006361836091673467 1.0
0.56376668 -0.019008563647803386 1.0
2.84065064 0.005553891478484729 1.0
2.28670526 0.0028643473087868188 0.0
1.06731336 0.00015427811435074544 0.0
0.42719832 -0.02069481518381508 1.0
1.12507604 0.0003272722325345967 1.0
0.53726379 -0.004992492234159727 1.0
1.27860678 -0.00018364782314165496 0.0
0.0276692 -0.004992492234159727 0.0
1.27370987 0.002118255386594683 1.0
2.00880418 0.0003272722325345967 0.0
0.02443479 -0.05342886103317142 1.0
1.37827401 0.0006361836091673467 1.0
0.62042322 -0.006206277027085889 0.0
1.42620506 0.0003272722325345967 0.0
1.65271191 0.002127645348664373 1.0
0.11458585 -0.019181557765987237 1.0
1.09004152 0.0003272722325345967 0.0
1.23030758 0.0003272722325345967 0.0
1.05199915 -0.00018364782314165496 0.0
0.09697276 -0.004992492234159727 0.0
0.35893202 -0.019181557765987237 1.0
0.12811074 -0.006206277027085889 0.0
1.47874114 0.0006361836091673467 1.0
1.48690374 -0.0003566419413255062 0.0
0.31487805 -0.004992492234159727 0.0
1.46756013 0.00015427811435074544 1.0
0.55643678 -0.018826179567549842 1.0
0.73302406 -0.006206277027085889 0.0
1.94448616 0.0006906473370327148 0.0
1.32693574 0.0003272722325345967 0.0
1.03528667 0.0003272722325345967 1.0
0.24665745 -0.004819498115975876 0.0
0.05748767 -0.006206277027085889 0.0
0.74586166 -0.006206277027085889 1.0
2.35424972 0.004109409543598303 1.0
0.71248933 -0.004819498115975876 0.0
2.39696344 0.0039270254633447625 0.0
1.16862617 0.0003272722325345967 1.0
2.04934144 0.00015427811435074544 0.0
2.05838957 0.0003272722325345967 0.0
0.90130405 0.0003272722325345967 0.0
0.76864031 -0.003346455845166929 0.0
0.46469394 -0.004819498115975876 0.0
0.80883672 -0.006505749745119829 1.0
0.25494649 -0.010248758562956936 1.0
0.3660117 -0.004819498115975876 0.0
0.01785474 -0.004819498115975876 0.0
0.16235507 -0.017535521414247343 1.0
1.31302008 0.00035732211443246343 1.0
0.94846796 0.0006906473370327148 0.0
0.71294504 -0.011946421315078623 1.0
2.32077122 0.0039270254633447625 0.0
1.399229 0.0003272722325345967 0.0
1.05274156 0.0006906473370327148 0.0
2.400043 0.0039270254633447625 0.0
2.17901813 0.0028643473087868188 0.0
0.39947908 -0.006079749730706681 1.0
1.80977564 0.0006906473370327148 0.0
1.17545799 0.00015427811435074544 0.0
1.87770474 0.00015427811435074544 0.0
2.10850975 0.00015427811435074544 1.0
3.11714691 0.010083568688860395 1.0
1.50024473 0.0024271667632274328 1.0
0.20420201 -0.019008563647803386 1.0
1.07774944 0.0006906473370327148 0.0
0.55796796 -0.0064644093089737 1.0
1.40716595 0.00015427811435074544 0.0
0.14092915 -0.004819498115975876 1.0
0.22312246 -0.004992492234159727 0.0
3.47125868 0.009020890534302453 1.0
2.60812378 0.007428799847984919 1.0
2.37070646 0.0028643473087868188 0.0
1.02575827 0.0005096563127881382 1.0
2.03947926 0.00033666219460428695 1.0
1.41133185 0.0006906473370327148 0.0
0.69208867 -0.003346455845166929 1.0
1.8835047 0.0003272722325345967 1.0
1.22603443 0.0003272722325345967 0.0
0.24167205 -0.004637114035722334 1.0
3.77494811 0.009554458427155623 1.0
0.53877919 -0.004819498115975876 0.0
0.26112554 -0.011670733259816189 1.0
2.09151268 0.00015427811435074544 0.0
2.30833045 0.004781857759226114 1.0
0.23502604 -0.006206277027085889 0.0
0.71182773 -0.004692970819596667 1.0
0.38275247 -0.004992492234159727 0.0
3.44045434 0.011345441581215709 1.0
0.03297137 -0.01172180079651298 0.0
2.51214942 0.0028643473087868188 0.0
0.19802787 -0.004819498115975876 0.0
1.3501969 0.0003272722325345967 0.0
1.78863894 0.0003272722325345967 0.0
2.28323242 0.004235936839977512 1.0
1.40228556 0.00015427811435074544 0.0
1.90319015 0.00015427811435074544 1.0
0.97182404 0.0022447826829738917 1.0
0.03870448 -0.004992492234159727 0.0
1.20132251 0.00015427811435074544 0.0
1.34610251 0.0003272722325345967 0.0
0.98228116 0.0023006394668482243 1.0
0.42097036 -0.05342886103317142 1.0
0.89081396 0.0006906473370327148 0.0
1.97330322 0.0003272722325345967 0.0
1.54301616 0.0005096563127881382 1.0
0.3537006 -0.004819498115975876 0.0
0.50678359 -0.006155209490389097 1.0
3.63345281 0.013749460212420673 1.0
2.56825478 0.0039270254633447625 0.0
1.74333428 0.002127645348664373 1.0
0.45659747 -0.011670733259816189 1.0
1.11713789 0.00017972728135646322 1.0
0.76914822 -0.004510586739343125 1.0
1.8061898 0.0003272722325345967 1.0
1.26543055 0.00015427811435074544 0.0
0.30520683 -7.032426132354886e-05 1.0
0.71497827 -0.004819498115975876 0.0
0.98403067 0.0007417148737295065 1.0
0.34934984 -0.004819498115975876 0.0
1.28411376 0.0005096563127881382 1.0
0.83439286 -0.004819498115975876 0.0
1.06411663 0.0003272722325345967 0.0
1.12675244 0.0003272722325345967 0.0
1.29120766 0.00015427811435074544 0.0
1.23421298 0.002118255386594683 1.0
2.03465998 0.0003272722325345967 0.0
0.8824299 0.0003272722325345967 0.0
1.40890241 0.0003272722325345967 0.0
0.96902408 0.0008682421701087151 1.0
0.1232694 -0.004819498115975876 0.0
0.8780094 0.0050914242224826016 1.0
1.05498714 0.0007417148737295065 1.0
0.81289657 -0.004819498115975876 1.0
0.56254359 -0.006206277027085889 0.0
2.25809646 0.0028643473087868188 0.0
1.24345158 0.0007417148737295065 1.0
1.48435052 0.0003272722325345967 1.0
0.49986691 -0.004819498115975876 1.0
0.76963011 -0.004637114035722334 1.0
0.52200147 -0.019008563647803386 1.0
0.26979181 -0.004692970819596667 0.0
0.92906833 -5.712052676244639e-05 0.0
1.99478904 0.0005096563127881382 1.0
1.75700033 0.0006906473370327148 0.0
1.27144122 0.0019452612684108318 1.0
0.00685078 0.04267836880404502 1.0
2.11630647 0.0003272722325345967 0.0
1.73289828 0.0007417148737295065 1.0
0.89355821 -0.00018364782314165496 1.0
0.20814289 -0.019008563647803386 0.0
1.13869936 0.0003272722325345967 0.0
1.45755628 0.00035732211443246343 1.0
2.31757461 0.0028643473087868188 0.0
1.37699104 0.0003272722325345967 0.0
0.97585602 0.0005096563127881382 0.0
1.67120465 0.0003272722325345967 0.0
2.80499586 0.006366121693426976 0.0
1.88590518 -0.0008827828789071645 1.0
0.21044514 -0.004992492234159727 0.0
1.04099084 0.0020717885647900404 1.0
1.93786274 0.00015427811435074544 0.0
2.08671953 0.0019452612684108318 1.0
1.05819307 0.002118255386594683 1.0
0.64428027 -0.003346455845166929 0.0
0.57418161 -0.019008563647803386 1.0
1.79549262 0.00015427811435074544 0.0
0.44058524 -0.004819498115975876 0.0
2.83638194 0.006366121693426976 1.0
0.22630765 -0.004819498115975876 0.0
1.52657103 0.00015427811435074544 0.0
1.34891337 0.00033666219460428695 0.0
2.10432977 0.00015427811435074544 0.0
0.29120167 -0.004810108153906185 0.0
0.32222396 -0.0060286821940098885 1.0
0.18154846 -0.004819498115975876 0.0
0.98373713 0.0006906473370327148 1.0
1.59034271 0.0003272722325345967 0.0
0.84067542 -0.004637114035722334 1.0
2.16019863 0.0005096563127881382 1.0
3.30360842 0.010895798903802642 1.0
1.71608078 -1.2637428881134838e-06 1.0
0.27089209 -0.019008563647803386 0.0
1.56264367 0.0005096563127881382 1.0
0.15548115 -0.011670733259816189 1.0
0.51930393 -0.0064644093089737 1.0
2.57216055 0.0028643473087868188 0.0
1.71738718 0.0006906473370327148 0.0
0.79363179 -0.004819498115975876 0.0
1.25211426 0.00015427811435074544 0.0
0.0393079 -0.004819498115975876 0.0
1.18565791 0.00015427811435074544 0.0
2.12093443 0.00015427811435074544 0.0
2.22949814 0.0039270254633447625 1.0
1.16536341 0.0006906473370327148 0.0
1.62701578 0.0024271667632274328 1.0
1.04579344 0.0006906473370327148 0.0
0.79950523 -0.0014922989954357035 1.0
1.74606954 0.00015427811435074544 1.0
4.43850211 0.010895798903802642 0.0
1.26264051 0.0003272722325345967 0.0
1.69022655 0.0005096563127881382 1.0
0.90374128 0.0003272722325345967 0.0
0.16851631 -0.011670733259816189 1.0
1.21287806 0.00015427811435074544 1.0
3.49695264 0.010083568688860395 1.0
0.85626388 -0.004683580857526976 1.0
1.34569703 0.001085795108228922 1.0
0.2893484 -0.004992492234159727 0.0
0.54121362 -0.006155209490389097 1.0
1.05591364 0.0019452612684108318 1.0
2.0165528 0.0019452612684108318 1.0
2.53811202 0.0030467313890403603 0.0
2.05616912 0.00015427811435074544 0.0
1.15485158 0.0005096563127881382 1.0
1.04417937 5.780069986940362e-05 1.0
0.34144567 -0.004819498115975876 1.0
0.4182147 -0.004819498115975876 0.0
0.85793034 -0.004819498115975876 0.0
2.21259954 0.0028643473087868188 0.0
1.48646853 0.0034766466822475197 1.0
1.10042628 0.0003272722325345967 0.0
0.01750479 -0.006079749730706681 0.0
1.02051674 0.0006906473370327148 0.0
1.43501065 0.0025326980277895926 1.0
2.26149547 0.0030467313890403603 1.0
0.38099654 -0.0035194499633507802 0.0
1.84561715 0.0003272722325345967 1.0
0.20608665 -0.053302333736792204 1.0
0.35313748 -0.004819498115975876 1.0
1.47527819 0.0003272722325345967 1.0
0.65198419 -0.004810108153906185 1.0
0.49162424 -0.004992492234159727 0.0
1.08721596 0.00015427811435074544 0.0
0.26541888 -0.004992492234159727 0.0
1.13642637 0.00015427811435074544 1.0
0.02664928 -0.006206277027085889 0.0
0.83792359 -0.006206277027085889 0.0
0.29020373 -0.004992492234159727 0.0
0.55592574 -0.018826179567549842 1.0
1.02946087 0.00015427811435074544 0.0
0.55147163 -0.019008563647803386 0.0
1.06137593 0.0003272722325345967 0.0
0.81219215 -0.004637114035722334 1.0
1.70890838 0.0026592253241688015 1.0
1.53063165 0.0026592253241688015 1.0
3.45122067 0.011958477058360586 1.0
1.31197258 0.0003272722325345967 0.0
1.21618701 0.00015427811435074544 1.0
1.87853599 0.0003272722325345967 1.0
1.59285449 0.00015427811435074544 1.0
1.42176831 0.0006361836091673467 1.0
0.86451234 -0.004819498115975876 0.0
0.97098468 0.0003272722325345967 0.0
1.1939924 -0.0003566419413255062 1.0
1.6586674 0.0006906473370327148 0.0
1.39441198 0.0022447826829738917 1.0
1.04422635 0.0006361836091673467 1.0
0.60691047 -0.004819498115975876 0.0
2.09276064 0.00015427811435074544 0.0
1.51408409 0.0003272722325345967 0.0
1.72385673 0.00015427811435074544 0.0
0.00804701 -0.01154420596343698 1.0
1.1088885 0.0003272722325345967 1.0
0.07787741 -0.004819498115975876 0.0
1.59915554 0.0006906473370327148 0.0
0.35458785 -0.017408994117868132 1.0
1.51279675 0.0003272722325345967 1.0
1.6706563 0.0003272722325345967 1.0
1.09811644 0.0007417148737295065 1.0
0.70663574 -0.004819498115975876 0.0
2.72892619 0.004324533116450766 1.0
0.34088266 -0.01172180079651298 0.0
0.14209291 -0.004692970819596667 0.0
3.10334212 0.010083568688860395 1.0
0.89393849 0.0003272722325345967 0.0
0.26170215 -0.010248758562956936 1.0
1.51147422 0.0003272722325345967 0.0
0.58147803 -0.005117894362192601 1.0
1.77859282 0.0005096563127881382 1.0
0.02741843 -0.010248758562956936 1.0
1.26165248 0.0006906473370327148 0.0
0.4523271 -0.018999173685733693 1.0
1.26510081 -0.00018364782314165496 1.0
0.89825615 -0.018956296113319695 1.0
2.62536431 0.007428799847984919 1.0
1.83019637 0.0003272722325345967 1.0
1.19512792 0.0005096563127881382 1.0
0.80925823 -0.00676393072353676 1.0
1.31997202 0.00015427811435074544 0.0
2.33166177 0.0028643473087868188 0.0
2.37811319 0.0029908746051660272 1.0
1.16411155 0.0005096563127881382 1.0
1.91462273 0.0008682421701087151 1.0
1.62385903 0.0003272722325345967 0.0
1.82244066 0.0003272722325345967 0.0
0.42764762 -0.004992492234159727 0.0
0.08456544 -0.004992492234159727 0.0
1.78010658 0.0006906473370327148 0.0
2.36393122 0.003405317246360937 1.0
1.10775961 0.0003272722325345967 0.0
0.9861163 0.0003272722325345967 0.0
0.7109321 -0.05342886103317142 1.0
0.38902774 -0.004819498115975876 0.0
1.18647079 0.0003272722325345967 0.0
1.09087421 0.0003272722325345967 0.0
1.2199573 0.0006906473370327148 0.0
0.79883169 -0.004819498115975876 0.0
1.15238226 -0.00018364782314165496 0.0
2.03118611 0.00015427811435074544 0.0
0.45759471 -0.004810108153906185 1.0
2.32797617 0.003227722413284937 0.0
0.76963095 -0.019008563647803386 1.0
0.2132816 -0.017708515532431194 1.0
2.22485311 0.0028643473087868188 0.0
2.12517587 0.00015427811435074544 0.0
2.52295053 0.0028643473087868188 0.0
1.4972562 0.0006906473370327148 0.0
0.27300755 -0.019008563647803386 0.0
1.64506028 0.0003272722325345967 0.0
0.81300775 -0.004992492234159727 0.0
3.22243658 0.011958477058360586 0.0
0.71852438 -0.004510586739343125 1.0
1.37110164 0.0003272722325345967 0.0
0.99473106 0.0005607238494849298 1.0
0.48455957 -0.004819498115975876 0.0
1.1581814 0.0004537995289138053 1.0
1.11373812 0.00015427811435074544 0.0
1.64219095 0.0003272722325345967 0.0
0.97619446 0.0003272722325345967 1.0
1.70557738 0.0006906473370327148 0.0
1.93346161 0.0003272722325345967 0.0
1.47450387 0.0006906473370327148 0.0
0.97467864 0.0022447826829738917 1.0
0.63777889 -0.019008563647803386 1.0
0.11291737 -0.0031640717649133875 1.0
0.34576163 -0.003346455845166929 0.0
0.42505192 -0.005290888480376452 1.0
1.94015933 0.00015427811435074544 0.0
0.60955208 -0.004692970819596667 1.0
2.88188736 0.009219783002045005 1.0
0.72623691 -0.004992492234159727 0.0
3.39159007 0.010895798903802642 1.0
1.34606106 0.0006906473370327148 0.0
1.22886817 0.0006361836091673467 1.0
2.66858015 0.007428799847984919 0.0
1.51484481 0.0003272722325345967 0.0
1.88724971 0.0019452612684108318 1.0
3.64721534 0.007679550057655433 1.0
2.11131407 0.00015427811435074544 1.0
2.49678355 0.0028643473087868188 0.0
1.36958063 0.00015427811435074544 0.0
1.29498691 0.0004537995289138053 1.0
1.71276862 0.0019452612684108318 1.0
1.16845564 0.00017972728135646322 1.0
0.93956465 0.002118255386594683 1.0
1.22158429 0.0005096563127881382 1.0
1.85164948 -1.2637428881134838e-06 1.0
0.94194106 0.00033666219460428695 1.0
2.23938658 0.0030467313890403603 1.0
1.27964381 0.00015427811435074544 1.0
0.99996963 0.0005096563127881382 1.0
0.66530459 -0.004992492234159727 0.0
0.38797159 -0.018826179567549842 1.0
1.12007259 0.0006361836091673467 1.0
2.28155543 0.003227722413284937 1.0
1.50719774 0.0019452612684108318 1.0
0.02693365 -0.004819498115975876 0.0
0.4316496 -0.017708515532431194 1.0
1.01810841 0.00015427811435074544 0.0
1.15848659 0.00017972728135646322 0.0
1.06755582 0.00015427811435074544 0.0
0.54988012 -0.004819498115975876 0.0
1.9608937 0.0003272722325345967 1.0
1.59293014 0.0006906473370327148 0.0
0.24274645 -0.0035194499633507802 0.0
3.18576474 0.010895798903802642 0.0
1.14202776 0.00033666219460428695 1.0
1.93453046 0.0008682421701087151 1.0
1.02091739 0.00015427811435074544 1.0
0.44415901 -0.004819498115975876 0.0
1.41465707 0.00017972728135646322 0.0
1.94748131 0.002127645348664373 1.0
1.78373473 0.0005096563127881382 1.0
0.54577811 -0.004819498115975876 0.0
0.48318732 -0.017535521414247343 1.0
1.80143677 0.0006361836091673467 1.0
0.86939444 0.0006361836091673467 1.0
1.22900471 0.00015427811435074544 0.0
1.2756682 0.00015427811435074544 0.0
1.81873823 0.0006906473370327148 0.0
1.94639392 0.00015427811435074544 0.0
1.56738829 0.0006906473370327148 1.0
1.05147098 0.0006906473370327148 0.0
1.61157293 0.002118255386594683 1.0
1.49934171 0.00017972728135646322 0.0
1.39982814 0.0003272722325345967 1.0
2.61635449 0.0044912133239267855 1.0
2.53553575 0.0039270254633447625 0.0
0.28906472 -0.004819498115975876 0.0
0.30887495 -0.019181557765987237 1.0
2.25210822 0.0031732586854195687 1.0
1.54523852 0.00015427811435074544 0.0
0.87133624 0.0026592253241688015 1.0
3.22074544 0.010083568688860395 1.0
2.2119881 0.005844535913784057 1.0
1.96019626 0.00015427811435074544 0.0
0.60905118 -0.004819498115975876 0.0
1.40976233 0.0006906473370327148 0.0
0.12581867 -0.006079749730706681 0.0
1.12871925 0.0003272722325345967 0.0
0.02314313 -0.01172180079651298 0.0
2.15193017 0.0003272722325345967 0.0
0.59341839 -0.004819498115975876 0.0
0.23138897 -0.018826179567549842 1.0
0.92646804 0.00015427811435074544 0.0
1.08313981 0.0003272722325345967 0.0
1.69268813 0.0006906473370327148 0.0
0.36670241 -0.004810108153906185 1.0
4.07211864 0.010811873688362538 1.0
1.26059334 0.0008171746334119234 1.0
1.04696343 0.0006906473370327148 0.0
1.00034978 0.00015427811435074544 0.0
0.39371531 -0.004992492234159727 1.0
0.81757705 -0.003346455845166929 0.0
2.02878318 0.0003272722325345967 1.0
1.56988095 0.00015427811435074544 0.0
1.91958046 0.00015427811435074544 1.0
0.5890897 -0.044491461240686474 1.0
0.31216891 -0.004819498115975876 0.0
0.95397303 0.0006906473370327148 0.0
0.75488039 -0.004819498115975876 0.0
1.41432001 0.0019452612684108318 1.0
1.77905204 0.0006906473370327148 0.0
1.36003503 0.0003272722325345967 0.0
2.75939849 0.004745157988654682 0.0
1.47116215 0.0005096563127881382 1.0
0.63335722 -0.006408552525099367 1.0
0.942706 0.002127645348664373 1.0
0.50491719 -0.0035194499633507802 1.0
0.12452303 -0.006155209490389097 1.0
0.6514274 -0.011670733259816189 1.0
0.59598936 -0.010248758562956936 0.0
1.7169899 0.00015427811435074544 1.0
0.97365604 0.0003272722325345967 0.0
0.00963972 -0.018826179567549842 0.0
2.26419717 0.0039270254633447625 0.0
0.12351607 -0.004819498115975876 0.0
2.22380214 0.0033542497096641453 1.0
1.89531001 0.002118255386594683 1.0
1.70546946 0.0007417148737295065 0.0
0.9193764 0.0006906473370327148 0.0
1.64793033 0.0005096563127881382 1.0
0.12681823 -0.004819498115975876 0.0
0.03495538 -0.006155209490389097 0.0
1.99031842 0.00033666219460428695 1.0
2.28379626 0.0028643473087868188 0.0
0.2136349 -0.01172180079651298 1.0
1.62037922 0.00015427811435074544 0.0
0.22087467 -0.04596450334880501 1.0
3.15358411 0.011345441581215709 1.0
0.85068285 -0.004819498115975876 0.0
1.7402219 0.00015427811435074544 0.0
1.90958186 0.0023006394668482243 1.0
0.3069508 -0.004510586739343125 1.0
0.14410273 -0.006206277027085889 0.0
0.25350031 -0.0064644093089737 1.0
0.04321382 -0.006282025228720158 1.0
1.10827834 0.0023006394668482243 1.0
1.22506689 0.0003272722325345967 0.0
0.10067431 -0.040878071354236455 1.0
1.54623372 0.0003272722325345967 0.0
0.25602913 -0.018882036351424176 1.0
0.20180098 -0.004637114035722334 0.0
1.88884532 0.00015427811435074544 1.0
1.06233207 0.0003272722325345967 0.0
2.36245243 0.005718008617404849 1.0
0.41435133 -0.003346455845166929 0.0
1.81603697 0.0003272722325345967 1.0
0.02858292 -0.01172180079651298 0.0
0.33024882 -0.004819498115975876 0.0
1.03135081 0.0006906473370327148 0.0
0.66939409 -0.004819498115975876 0.0
0.52346842 -0.011670733259816189 1.0
2.09014433 0.00015427811435074544 1.0
0.95418944 0.0005096563127881382 1.0
1.01804487 0.00033666219460428695 1.0
0.26500279 -0.018826179567549842 1.0
1.08570539 0.00015427811435074544 0.0
2.3738803 0.0027168023576086852 0.0
1.63310843 0.0005096563127881382 1.0
0.48932842 -0.006206277027085889 0.0
3.05975277 0.011958477058360586 0.0
1.03023316 0.00015427811435074544 0.0
0.27938126 -0.006206277027085889 0.0
0.69296119 -0.004637114035722334 1.0
1.18432285 -0.00018364782314165496 1.0
0.9793628 0.00030625457773567175 1.0
0.64491701 -0.004810108153906185 1.0
0.17713108 -0.004637114035722334 0.0
1.66513797 0.0006906473370327148 0.0
1.0461921 0.0003272722325345967 0.0
1.88011933 0.0022447826829738917 1.0
1.24029909 0.0006906473370327148 0.0
2.03747323 -0.00018364782314165496 0.0
0.95905183 0.0003272722325345967 0.0
2.75792974 0.007428799847984919 1.0
0.84498032 -0.04614209818188101 1.0
2.48050252 0.003227722413284937 0.0
1.6450672 0.0006906473370327148 0.0
0.70411579 -0.006206277027085889 0.0
1.51193628 -0.00018364782314165496 0.0
0.14918469 -0.004819498115975876 0.0
3.04367355 0.006870816567825387 1.0
0.30604095 -0.004819498115975876 1.0
0.67837506 -0.006637403427157551 1.0
0.80422531 -0.004992492234159727 0.0
2.83364565 0.007428799847984919 0.0
0.00487625 -0.005712375485454686 0.0
0.38178439 -0.004992492234159727 0.0
1.00174072 0.0008682421701087151 1.0
0.15240862 -0.004733234756276943 0.0
1.18830182 -0.0003566419413255062 0.0
0.32870779 -0.017399604155798443 1.0
0.6178606 -0.010248758562956936 1.0
0.00391667 -0.011595273500133771 0.0
1.87204161 0.0007417148737295065 1.0
0.92349781 0.00035732211443246343 1.0
2.4334279 0.0028643473087868188 1.0
0.41246842 -0.004637114035722334 1.0
2.68414033 0.006366121693426976 0.0
0.81000384 -0.006155209490389097 0.0
0.97590407 0.00035732211443246343 1.0
1.22214396 0.0005096563127881382 1.0
1.42182097 0.0006361836091673467 1.0
0.15391918 -0.004819498115975876 0.0
1.23909037 0.0006906473370327148 0.0
1.58033049 0.00033666219460428695 1.0
1.78856929 0.00015427811435074544 0.0
1.96952191 0.00028080541072995403 1.0
0.06523314 -0.019008563647803386 1.0
1.97997801 0.0023006394668482243 1.0
3.14895214 0.009554458427155623 1.0
0.45441729 -0.010248758562956936 0.0
1.51755836 -0.0003566419413255062 1.0
2.05901794 0.0005096563127881382 0.0
1.6064178 0.0023006394668482243 1.0
0.450587 -0.006206277027085889 0.0
1.4055601 0.00015427811435074544 0.0
0.39432311 -0.01172180079651298 1.0
1.93342201 0.0003272722325345967 0.0
0.41411807 -0.004819498115975876 0.0
0.77128838 -0.004819498115975876 0.0
0.26810607 -0.010248758562956936 0.0
1.02511893 0.0003272722325345967 0.0
0.63843386 -0.003346455845166929 0.0
0.75763689 -0.004692970819596667 1.0
1.47810128 0.0003272722325345967 0.0
0.02337553 -0.0031640717649133875 0.0
1.80170468 -0.0003566419413255062 0.0
0.00816786 -0.019008563647803386 1.0
0.49379746 -0.004819498115975876 1.0
0.37989361 -0.019181557765987237 1.0
0.47694802 -0.004759040617209394 1.0
2.3472595 0.004655330462846905 1.0
2.18584371 0.0029908746051660272 1.0
