0.7533247975824999 0.13740371547505031
0.6718130838495001 0.1303747320989241
0.56883813198 0.11265227001062429
0.482000670246 0.08046244492863901
0.43508373215599994 0.06990705536041625
0.426904813739 0.08369638311318144
0.43909935078150003 0.10667076231055855
0.45140952827950004 0.12777293172497306
0.4457601650005 0.12975462653007833
0.4304130478225 0.11308273065443604
0.42248457157599995 0.11618184608102168
0.39716992641000004 0.1116855807308534
0.354588362459 0.0893032415069249
0.306022877046 0.06668975301238111
0.2576044712565 0.053833791975705085
0.2180201737195 0.0472131822378195
0.1949204934335 0.04342151147810932
0.189906637592 0.042872188105398494
0.1965000835105 0.04383327659745301
0.205827311213 0.04553251198481773
0.21266714022000002 0.04633335159443401
0.2127503717045 0.045294496402134066
0.2040327382075 0.04343774826411953
0.1899117460565 0.041242619798290726
0.176182831528 0.038437546452188505
0.16492029881649997 0.035233342021562954
0.155718304885 0.03221552159549258
0.14709394172950002 0.030283526961013153
0.139728640272 0.029063991370355736
0.13489212000900003 0.0284862164825044
0.134263781088 0.0282482310601354
0.135984905186 0.028409413646014407
0.13768047572150002 0.028777887537738377
0.13704030978 0.02853080109321814
0.133512780843 0.027624708114447068
0.128782360911 0.02663408796717281
0.123723312356 0.025827007727224897
0.11869958807749999 0.024845605489991634
0.114275201409 0.023841377983706474
0.11059234198199999 0.022779279961603772
